event_id,rup_id,year,rlzi,structural
1416,0,0,0,2.15327E+05
1417,0,0,0,2.72032E+05
1418,0,0,0,9.16009E+04
1419,0,0,0,1.51060E+06
1420,0,0,0,5.31731E+05
1421,0,0,0,3.14110E+07
1423,0,0,0,2.30536E+06
1427,0,0,0,2.69490E+07
1429,0,0,0,2.02069E+07
1430,0,0,0,3.02154E+08
1431,0,0,0,6.80869E+06
1433,0,0,0,4.14879E+04
1435,0,0,0,4.12032E+07
1436,0,0,0,1.27192E+07
1439,0,0,0,5.39219E+05
1441,0,0,0,8.82381E+05
1442,0,0,0,1.05218E+07
1443,0,0,0,2.44781E+06
1445,0,0,0,1.41798E+06
1446,0,0,0,1.33845E+05
1447,0,0,0,2.15565E+05
1448,0,0,0,2.55381E+06
1450,0,0,0,1.95027E+06
1451,0,0,0,5.55240E+05
1452,0,0,0,7.98411E+05
1454,0,0,0,2.97697E+04
1455,0,0,0,1.68304E+07
1456,0,0,0,1.06173E+07
1457,0,0,0,4.66437E+04
1459,0,0,0,1.47699E+06
1462,0,0,0,2.02030E+04
1463,0,0,0,5.35214E+04
1465,0,0,0,2.79930E+04
1466,0,0,0,1.26438E+05
1467,0,0,0,3.30569E+06
1469,0,0,0,1.61321E+07
1471,0,0,0,2.26061E+06
1472,0,0,0,1.27517E+07
1474,0,0,0,1.43931E+06
1476,0,0,0,2.57835E+05
1480,0,0,0,2.75453E+04
1481,0,0,0,2.45574E+05
1484,0,0,0,2.33651E+04
1490,0,0,0,9.86686E+06
1491,0,0,0,3.30315E+06
1499,0,0,0,1.54625E+05
1504,0,0,0,1.07869E+06
1505,0,0,0,1.45706E+05
1506,0,0,0,4.17483E+07
1508,0,0,0,1.74082E+04
1511,0,0,0,4.41580E+04
1512,0,0,0,6.77427E+06
1513,0,0,0,4.62710E+06
1514,0,0,0,5.90204E+06
1515,0,0,0,4.45380E+06
1516,0,0,0,2.08091E+07
1519,0,0,0,2.46318E+08
1521,0,0,0,3.19842E+06
1525,0,0,0,3.05833E+04
1526,0,0,0,1.94769E+06
1528,0,0,0,9.69467E+05
1529,0,0,0,3.40458E+09
1530,0,0,0,2.22451E+07
1532,0,0,0,7.35530E+06
1533,0,0,0,3.85528E+06
1534,0,0,0,2.31683E+05
1538,0,0,0,1.19349E+07
1539,0,0,0,1.16448E+05
1540,0,0,0,9.51420E+05
1541,0,0,0,1.63017E+07
1542,0,0,0,5.41483E+06
1543,0,0,0,1.56120E+07
1544,0,0,0,1.41926E+05
1545,0,0,0,1.65316E+07
1546,0,0,0,1.81920E+06
1547,0,0,0,4.24570E+06
1548,0,0,0,1.31203E+07
1549,0,0,0,7.08110E+05
1550,0,0,0,9.51380E+05
1552,0,0,0,1.92617E+05
1553,0,0,0,8.07319E+06
1554,0,0,0,3.49859E+06
1555,0,0,0,2.91392E+05
1559,0,0,0,7.91161E+06
1560,0,0,0,5.80015E+05
1561,0,0,0,2.97953E+06
1562,0,0,0,7.57350E+04
1564,0,0,0,9.69026E+06
1566,0,0,0,6.70909E+05
1567,0,0,0,6.42665E+07
1568,0,0,0,3.03980E+07
1569,0,0,0,6.12951E+06
1570,0,0,0,2.41284E+06
1572,0,0,0,9.99181E+06
1573,0,0,0,3.35388E+06
1574,0,0,0,2.31913E+08
1575,0,0,0,6.28277E+07
1576,0,0,0,8.86246E+05
1577,0,0,0,1.24479E+06
1578,0,0,0,3.41229E+07
1579,0,0,0,2.96643E+06
1580,0,0,0,5.31364E+06
1581,0,0,0,5.88440E+04
1582,0,0,0,6.65249E+04
1583,0,0,0,2.33878E+05
1584,0,0,0,2.08554E+05
1585,0,0,0,3.98852E+06
1586,0,0,0,2.78522E+05
1587,0,0,0,3.77151E+07
1588,0,0,0,4.72887E+07
1592,0,0,0,5.51029E+05
1595,0,0,0,6.60521E+07
1596,0,0,0,2.70085E+05
1597,0,0,0,3.18035E+05
1598,0,0,0,4.64404E+05
1599,0,0,0,7.79094E+05
1600,0,0,0,1.31011E+06
1601,0,0,0,3.77854E+04
1602,0,0,0,1.79371E+07
1603,0,0,0,1.95826E+06
1605,0,0,0,3.42770E+06
1606,0,0,0,2.11310E+06
1609,0,0,0,3.27507E+05
1611,0,0,0,7.10912E+05
1612,0,0,0,1.89581E+07
1613,0,0,0,4.07156E+05
1614,0,0,0,2.21742E+07
1615,0,0,0,3.12310E+04
1616,0,0,0,1.05964E+07
1617,0,0,0,1.39331E+06
1618,0,0,0,2.60248E+06
1622,0,0,0,2.48841E+05
1623,0,0,0,1.05810E+08
1625,0,0,0,4.57711E+06
1626,0,0,0,3.67711E+06
1627,0,0,0,6.52829E+05
1629,0,0,0,3.12239E+05
1630,0,0,0,3.64901E+07
1632,0,0,0,5.99434E+06
1634,0,0,0,3.34103E+04
1635,0,0,0,5.85360E+05
1637,0,0,0,3.04981E+08
1638,0,0,0,5.39369E+05
1639,0,0,0,1.99534E+05
1640,0,0,0,2.70578E+06
1641,0,0,0,1.97207E+08
1642,0,0,0,6.70369E+06
1643,0,0,0,3.74684E+07
1644,0,0,0,7.11009E+07
1646,0,0,0,1.63838E+05
1648,0,0,0,2.37888E+08
1650,0,0,0,1.22570E+06
1651,0,0,0,2.11164E+07
1652,0,0,0,3.94452E+06
1653,0,0,0,2.53875E+07
1654,0,0,0,1.17143E+07
1655,0,0,0,7.01241E+04
1656,0,0,0,9.27767E+09
1657,0,0,0,4.98767E+07
1658,0,0,0,7.88119E+05
1659,0,0,0,4.96452E+06
1660,0,0,0,5.70626E+07
1661,0,0,0,6.18896E+05
1662,0,0,0,5.13578E+05
1663,0,0,0,8.70271E+06
1665,0,0,0,1.01290E+08
1666,0,0,0,2.20299E+05
1667,0,0,0,5.05976E+06
1668,0,0,0,4.08230E+04
1669,0,0,0,9.63139E+06
1670,0,0,0,2.28551E+06
1671,0,0,0,1.47736E+05
1672,0,0,0,5.93656E+06
1674,0,0,0,5.26056E+07
1675,0,0,0,4.48555E+06
1678,0,0,0,2.51332E+06
1679,0,0,0,6.77058E+08
1680,0,0,0,7.32271E+05
1681,0,0,0,9.81924E+06
1682,0,0,0,1.28178E+07
1684,0,0,0,7.34053E+05
1685,0,0,0,3.19651E+07
1686,0,0,0,1.47038E+07
1687,0,0,0,5.27084E+07
1688,0,0,0,7.83664E+05
1689,0,0,0,5.62940E+06
1690,0,0,0,5.45573E+06
1691,0,0,0,2.74850E+07
1692,0,0,0,4.38180E+05
1693,0,0,0,1.29144E+07
1694,0,0,0,1.59752E+07
1695,0,0,0,3.76550E+06
1697,0,0,0,1.02155E+07
1698,0,0,0,1.92899E+05
1699,0,0,0,2.40826E+07
1700,0,0,0,1.56391E+06
1701,0,0,0,1.69420E+07
1702,0,0,0,4.46727E+05
1703,0,0,0,2.37131E+06
1705,0,0,0,2.62733E+08
1708,0,0,0,4.62266E+04
1709,0,0,0,8.33232E+07
1710,0,0,0,2.45417E+07
1711,0,0,0,1.16914E+05
1712,0,0,0,7.49069E+05
1713,0,0,0,1.46712E+06
1714,0,0,0,6.24998E+06
1717,0,0,0,8.38062E+07
1718,0,0,0,1.54574E+06
1719,0,0,0,9.56229E+05
1720,0,0,0,8.93335E+05
1721,0,0,0,2.92374E+07
1722,0,0,0,9.01136E+06
1724,0,0,0,1.10339E+09
1725,0,0,0,8.08677E+07
1727,0,0,0,7.46616E+07
1728,0,0,0,7.98117E+06
1729,0,0,0,7.29192E+04
1730,0,0,0,3.13104E+08
1731,0,0,0,1.84785E+06
1732,0,0,0,5.16336E+05
1733,0,0,0,1.25085E+06
1734,0,0,0,1.06036E+05
1735,0,0,0,1.54723E+07
1736,0,0,0,5.76433E+06
1738,0,0,0,5.27437E+06
1739,0,0,0,8.35994E+06
1740,0,0,0,2.93227E+05
1741,0,0,0,3.08366E+05
1744,0,0,0,4.44917E+06
1746,0,0,0,2.43329E+08
1747,0,0,0,5.44042E+07
1748,0,0,0,3.85206E+06
1749,0,0,0,6.99329E+07
1750,0,0,0,1.73252E+06
1751,0,0,0,7.70928E+05
1752,0,0,0,3.70338E+06
1753,0,0,0,5.78946E+07
1754,0,0,0,7.07028E+05
1756,0,0,0,1.04144E+06
1757,0,0,0,1.38022E+07
1758,0,0,0,1.40040E+05
1759,0,0,0,3.38353E+05
1760,0,0,0,4.43588E+06
1761,0,0,0,1.85558E+06
1762,0,0,0,1.05519E+06
1763,0,0,0,2.20600E+05
1764,0,0,0,8.02082E+08
1766,0,0,0,2.55048E+04
1768,0,0,0,1.17803E+07
1769,0,0,0,4.32794E+06
1770,0,0,0,1.47247E+07
1771,0,0,0,3.86674E+07
1772,0,0,0,3.63156E+06
1774,0,0,0,1.17045E+07
1775,0,0,0,1.25133E+06
1776,0,0,0,2.12608E+07
1777,0,0,0,3.97049E+04
1778,0,0,0,2.87903E+07
1779,0,0,0,1.44559E+09
1780,0,0,0,5.75339E+04
1781,0,0,0,1.84534E+06
1782,0,0,0,2.73993E+06
1783,0,0,0,5.28044E+07
1784,0,0,0,6.11757E+04
1786,0,0,0,6.06464E+07
1787,0,0,0,1.36401E+06
1789,0,0,0,3.60729E+08
1790,0,0,0,2.31697E+06
1791,0,0,0,6.72690E+07
1792,0,0,0,1.16320E+06
1793,0,0,0,2.20940E+07
1794,0,0,0,2.53656E+07
1795,0,0,0,2.29151E+07
1796,0,0,0,1.27663E+07
1797,0,0,0,9.58574E+05
1798,0,0,0,7.19420E+05
1799,0,0,0,1.91206E+06
1800,0,0,0,4.23035E+06
1802,0,0,0,1.39712E+08
1803,0,0,0,6.01652E+04
1804,0,0,0,3.12321E+05
1805,0,0,0,1.72742E+07
1806,0,0,0,2.96771E+05
1807,0,0,0,1.89709E+06
1808,0,0,0,9.13454E+06
1809,0,0,0,6.95658E+05
1810,0,0,0,1.71637E+06
1811,0,0,0,2.83581E+07
1812,0,0,0,9.98578E+06
1813,0,0,0,4.28304E+07
1815,0,0,0,3.43392E+05
1816,0,0,0,2.37646E+06
1817,0,0,0,2.47498E+07
1818,0,0,0,8.73478E+06
1819,0,0,0,1.91812E+06
1820,0,0,0,2.18617E+05
1821,0,0,0,2.78753E+05
1822,0,0,0,3.07945E+08
1823,0,0,0,1.52669E+05
1825,0,0,0,1.84348E+05
1827,0,0,0,2.91692E+06
1828,0,0,0,1.16038E+07
1830,0,0,0,2.15751E+06
1831,0,0,0,7.53497E+06
1832,0,0,0,7.34088E+05
1833,0,0,0,1.77530E+07
1834,0,0,0,9.49278E+04
1835,0,0,0,7.91609E+07
1836,0,0,0,1.59141E+07
1837,0,0,0,2.63063E+06
1838,0,0,0,1.74684E+07
1839,0,0,0,7.02642E+06
1840,0,0,0,1.43245E+06
1841,0,0,0,9.62345E+05
1842,0,0,0,5.31820E+06
1843,0,0,0,2.92607E+06
1844,0,0,0,5.03791E+05
1845,0,0,0,2.06627E+08
1846,0,0,0,2.14396E+07
1848,0,0,0,2.34294E+06
1849,0,0,0,1.51178E+05
1850,0,0,0,2.16181E+06
1851,0,0,0,2.97596E+07
1852,0,0,0,6.27558E+05
1853,0,0,0,3.09296E+06
1854,0,0,0,1.16714E+07
1855,0,0,0,3.16086E+08
1857,0,0,0,2.15936E+06
1858,0,0,0,5.27187E+07
1859,0,0,0,4.66562E+06
1860,0,0,0,1.21489E+07
1861,0,0,0,4.42603E+08
1862,0,0,0,3.21698E+05
1863,0,0,0,3.34848E+05
1864,0,0,0,7.02259E+05
1865,0,0,0,4.69762E+05
1866,0,0,0,1.06465E+05
1867,0,0,0,5.78311E+06
1868,0,0,0,3.09534E+06
1869,0,0,0,9.69424E+05
1870,0,0,0,4.75653E+06
1873,0,0,0,1.23409E+07
1874,0,0,0,1.65441E+06
1875,0,0,0,7.49827E+06
1876,0,0,0,2.41768E+07
1877,0,0,0,5.27024E+06
1879,0,0,0,7.76733E+06
1880,0,0,0,9.48695E+07
1881,0,0,0,9.11800E+07
1882,0,0,0,7.31906E+06
1884,0,0,0,4.99345E+05
1885,0,0,0,3.12630E+07
1886,0,0,0,1.34060E+07
1887,0,0,0,3.85536E+06
1888,0,0,0,6.11284E+03
1889,0,0,0,3.35633E+05
1890,0,0,0,3.04835E+08
1891,0,0,0,1.05258E+08
1893,0,0,0,2.29748E+05
1894,0,0,0,1.54859E+05
1895,0,0,0,4.35928E+05
1896,0,0,0,3.87027E+07
1897,0,0,0,1.18417E+07
1899,0,0,0,5.42038E+06
1900,0,0,0,5.84992E+07
1901,0,0,0,8.26368E+06
1902,0,0,0,8.81606E+06
1904,0,0,0,1.75106E+06
1905,0,0,0,2.98084E+05
1906,0,0,0,7.78237E+06
1907,0,0,0,1.84017E+07
1908,0,0,0,2.73366E+06
1909,0,0,0,5.38221E+06
1911,0,0,0,1.44637E+05
1912,0,0,0,4.92225E+06
1913,0,0,0,1.43305E+07
1914,0,0,0,4.90988E+06
1915,0,0,0,7.14480E+06
1916,0,0,0,2.26887E+06
1917,0,0,0,1.12004E+07
1918,0,0,0,1.20196E+07
1919,0,0,0,3.11210E+07
1920,0,0,0,1.07509E+08
1921,0,0,0,6.82861E+04
1924,0,0,0,1.45252E+06
1925,0,0,0,1.38264E+07
1926,0,0,0,6.26225E+08
1929,0,0,0,4.56863E+05
1931,0,0,0,7.54191E+05
1932,0,0,0,2.84045E+06
1933,0,0,0,2.54552E+05
1934,0,0,0,2.35691E+06
1935,0,0,0,6.11287E+07
1936,0,0,0,2.56280E+06
1938,0,0,0,3.16775E+04
1940,0,0,0,4.45885E+06
1941,0,0,0,1.39351E+05
1943,0,0,0,7.35397E+04
1944,0,0,0,2.13918E+08
1945,0,0,0,1.71168E+07
1946,0,0,0,6.42009E+06
1947,0,0,0,8.13420E+06
1948,0,0,0,9.71162E+05
1949,0,0,0,1.11983E+07
1950,0,0,0,1.21587E+04
1952,0,0,0,6.51645E+05
1954,0,0,0,1.34366E+07
1955,0,0,0,3.63254E+08
1957,0,0,0,2.58471E+05
1958,0,0,0,6.45379E+07
1959,0,0,0,2.81469E+07
1960,0,0,0,9.72143E+05
1961,0,0,0,2.43284E+06
1962,0,0,0,2.01355E+07
1963,0,0,0,1.36097E+06
1965,0,0,0,2.39285E+07
1966,0,0,0,6.37333E+06
1967,0,0,0,1.51995E+08
1968,0,0,0,1.35396E+08
1969,0,0,0,7.46123E+07
1970,0,0,0,4.74279E+06
1971,0,0,0,1.75800E+06
1972,0,0,0,8.69620E+06
1973,0,0,0,1.15544E+06
1975,0,0,0,1.14862E+08
1976,0,0,0,7.56244E+05
1977,0,0,0,9.67621E+06
1978,0,0,0,2.61950E+08
1980,0,0,0,1.98662E+08
1981,0,0,0,9.86272E+05
1982,0,0,0,2.52538E+06
1983,0,0,0,3.74265E+05
1984,0,0,0,6.47524E+05
1985,0,0,0,2.12976E+07
1986,0,0,0,1.38538E+08
1987,0,0,0,1.91892E+06
1988,0,0,0,2.98340E+07
1989,0,0,0,1.18612E+05
1990,0,0,0,3.75206E+06
1993,0,0,0,9.63829E+05
1994,0,0,0,8.39694E+07
1995,0,0,0,2.18756E+06
1996,0,0,0,5.19682E+05
1997,0,0,0,4.79526E+07
1998,0,0,0,2.07181E+07
1999,0,0,0,6.80521E+05
2000,0,0,0,6.20868E+04
2001,0,0,0,2.50075E+06
2002,0,0,0,1.14235E+08
2003,0,0,0,8.67904E+06
2004,0,0,0,8.54689E+05
2005,0,0,0,2.98582E+06
2007,0,0,0,2.11443E+06
2008,0,0,0,4.47292E+05
2009,0,0,0,2.25182E+05
2010,0,0,0,2.07416E+06
2012,0,0,0,1.03694E+05
2013,0,0,0,1.31134E+07
2014,0,0,0,2.87312E+07
2015,0,0,0,1.99522E+07
2016,0,0,0,8.03717E+04
2017,0,0,0,4.16431E+05
2018,0,0,0,9.81683E+04
2020,0,0,0,4.48593E+07
2021,0,0,0,1.41974E+07
2022,0,0,0,2.40182E+06
2023,0,0,0,3.28559E+07
2024,0,0,0,7.11391E+06
2025,0,0,0,3.28565E+04
2026,0,0,0,5.20524E+05
2027,0,0,0,9.96881E+04
2028,0,0,0,2.33112E+06
2029,0,0,0,7.37981E+04
2030,0,0,0,7.79854E+08
2031,0,0,0,8.69928E+05
2033,0,0,0,6.65298E+07
2034,0,0,0,1.11875E+07
2035,0,0,0,3.87650E+07
2036,0,0,0,2.35823E+06
2037,0,0,0,8.72134E+05
2038,0,0,0,3.55889E+04
2039,0,0,0,1.48960E+06
2040,0,0,0,1.60828E+08
2042,0,0,0,9.55942E+06
2045,0,0,0,1.90713E+04
2046,0,0,0,6.97083E+05
2047,0,0,0,2.76599E+07
2048,0,0,0,8.92601E+06
2049,0,0,0,1.00106E+06
2050,0,0,0,3.01013E+06
2051,0,0,0,1.03324E+06
2053,0,0,0,2.40138E+07
2054,0,0,0,5.70169E+04
2055,0,0,0,9.09555E+06
2057,0,0,0,2.53956E+08
2058,0,0,0,4.89091E+08
2059,0,0,0,1.73443E+04
2060,0,0,0,1.60313E+05
2061,0,0,0,1.05738E+06
2062,0,0,0,2.48854E+06
2063,0,0,0,1.12159E+08
2064,0,0,0,1.88197E+08
2065,0,0,0,3.10119E+06
2067,0,0,0,4.76855E+06
2070,0,0,0,4.25377E+07
2071,0,0,0,2.91108E+05
2072,0,0,0,1.99878E+07
2074,0,0,0,1.38669E+08
2075,0,0,0,9.74095E+05
2076,0,0,0,6.55737E+06
2077,0,0,0,3.75940E+07
2078,0,0,0,5.94908E+05
2080,0,0,0,1.09277E+05
2081,0,0,0,9.26306E+06
2082,0,0,0,2.91804E+06
2083,0,0,0,3.15743E+04
2084,0,0,0,1.41150E+08
2085,0,0,0,1.18433E+08
2086,0,0,0,1.23652E+08
2089,0,0,0,9.56046E+05
2090,0,0,0,1.05489E+08
2091,0,0,0,1.51716E+06
2092,0,0,0,5.38990E+06
2093,0,0,0,4.61993E+07
2094,0,0,0,2.41359E+07
2095,0,0,0,4.69155E+06
2096,0,0,0,1.55683E+06
2098,0,0,0,1.08205E+04
2099,0,0,0,2.63303E+07
2100,0,0,0,1.26737E+06
2101,0,0,0,5.66615E+06
2102,0,0,0,7.48455E+06
2103,0,0,0,1.11752E+08
2104,0,0,0,1.85436E+05
2105,0,0,0,4.81681E+08
2106,0,0,0,1.53039E+07
2107,0,0,0,5.57524E+04
2108,0,0,0,1.42782E+07
2109,0,0,0,1.83539E+05
2110,0,0,0,3.43465E+08
2111,0,0,0,8.74821E+07
2112,0,0,0,1.01660E+06
2113,0,0,0,5.80138E+05
2114,0,0,0,6.51054E+05
2115,0,0,0,8.41749E+07
2116,0,0,0,1.66785E+07
2117,0,0,0,1.56135E+06
2118,0,0,0,3.66409E+07
2119,0,0,0,4.31451E+07
2120,0,0,0,1.57297E+05
2122,0,0,0,1.70675E+05
2124,0,0,0,1.11673E+04
2129,0,0,0,7.21633E+05
2130,0,0,0,2.17927E+04
2131,0,0,0,9.57790E+05
2132,0,0,0,1.12998E+05
2134,0,0,0,9.32174E+04
2135,0,0,0,1.94415E+05
2138,0,0,0,6.01683E+05
2142,0,0,0,1.17075E+05
2146,0,0,0,8.88092E+06
2149,0,0,0,1.04185E+05
2150,0,0,0,1.21232E+04
2152,0,0,0,6.63269E+03
2154,0,0,0,3.32482E+04
2157,0,0,0,1.38399E+04
2159,0,0,0,9.03781E+03
2161,0,0,0,7.04039E+04
2162,0,0,0,1.93844E+05
2167,0,0,0,2.24274E+06
2170,0,0,0,1.52938E+04
2174,0,0,0,1.01810E+09
2175,0,0,0,2.91624E+05
2178,0,0,0,6.13176E+05
2180,0,0,0,4.02183E+05
2181,0,0,0,3.51111E+05
2183,0,0,0,5.65163E+04
2184,0,0,0,7.89416E+04
2186,0,0,0,5.27941E+04
2187,0,0,0,2.70608E+05
2190,0,0,0,5.43596E+06
2191,0,0,0,1.70935E+04
2192,0,0,0,1.06366E+06
2193,0,0,0,9.25513E+05
2194,0,0,0,3.51116E+05
2196,0,0,0,4.07483E+04
2197,0,0,0,2.53835E+06
2199,0,0,0,3.79256E+05
2200,0,0,0,3.42401E+05
2202,0,0,0,8.15236E+05
2203,0,0,0,8.82542E+05
2204,0,0,0,3.93447E+05
2205,0,0,0,1.51412E+06
2206,0,0,0,1.32569E+06
2211,0,0,0,3.03793E+05
2212,0,0,0,2.48622E+04
2213,0,0,0,5.18975E+06
2214,0,0,0,1.46311E+05
2218,0,0,0,1.74671E+05
2219,0,0,0,9.63137E+04
2221,0,0,0,3.82172E+04
2222,0,0,0,1.62222E+05
2223,0,0,0,1.62679E+05
2225,0,0,0,4.32966E+06
2226,0,0,0,1.26138E+05
2227,0,0,0,3.37178E+05
2228,0,0,0,1.31224E+06
2229,0,0,0,1.10321E+06
2230,0,0,0,9.85407E+04
2232,0,0,0,1.30158E+06
2233,0,0,0,5.85612E+05
2236,0,0,0,8.48671E+06
2237,0,0,0,6.84329E+04
2239,0,0,0,6.68078E+05
2240,0,0,0,7.55510E+04
2241,0,0,0,5.99218E+05
2242,0,0,0,2.58819E+04
2245,0,0,0,2.45837E+05
2247,0,0,0,2.44444E+06
2248,0,0,0,1.99689E+07
2249,0,0,0,5.51424E+06
2251,0,0,0,2.34349E+05
2252,0,0,0,6.52047E+06
2253,0,0,0,1.53833E+07
2254,0,0,0,7.28320E+05
2256,0,0,0,6.19438E+05
2258,0,0,0,2.02311E+06
2259,0,0,0,3.77154E+06
2260,0,0,0,1.56172E+06
2261,0,0,0,1.16913E+05
2264,0,0,0,3.11786E+05
2266,0,0,0,4.27220E+06
2267,0,0,0,8.38339E+04
2268,0,0,0,2.24210E+07
2270,0,0,0,1.52595E+06
2271,0,0,0,1.35077E+06
2272,0,0,0,5.11810E+05
2273,0,0,0,1.57643E+05
2274,0,0,0,1.53933E+07
2276,0,0,0,5.51177E+07
2277,0,0,0,1.32607E+06
2279,0,0,0,1.62252E+05
2280,0,0,0,1.59053E+05
2282,0,0,0,2.04809E+08
2284,0,0,0,1.14892E+06
2285,0,0,0,4.18774E+05
2286,0,0,0,5.01630E+05
2287,0,0,0,1.05202E+05
2292,0,0,0,1.49407E+06
2294,0,0,0,6.86931E+06
2295,0,0,0,4.39466E+04
2296,0,0,0,3.37163E+06
2297,0,0,0,1.11422E+06
2298,0,0,0,3.69449E+05
2299,0,0,0,3.33678E+05
2300,0,0,0,1.57333E+05
2302,0,0,0,3.63270E+05
2303,0,0,0,8.06848E+06
2304,0,0,0,5.06696E+05
2305,0,0,0,3.32948E+06
2307,0,0,0,1.69109E+06
2308,0,0,0,7.29095E+05
2309,0,0,0,1.68739E+05
2310,0,0,0,1.44535E+05
2311,0,0,0,1.49031E+05
2312,0,0,0,1.74233E+06
2313,0,0,0,3.72895E+05
2314,0,0,0,1.20146E+06
2315,0,0,0,8.36396E+06
2316,0,0,0,5.28698E+05
