eid,aid,mainshock,mag,lon,lat,depth
618,62,sandypt_eqA,4.70875379338,-122.698240282,48.6248687046,16.8764001564
619,63,sandypt_eqA,4.56355375205,-123.085605041,48.7967630757,15.5620560118
620,64,sandypt_eqA,4.69926238084,-123.279223644,49.0148263125,13.9136531267
621,65,sandypt_eqA,4.71859898377,-123.517989514,48.7961870713,10.6716803774
622,66,sandypt_eqA,4.77241472281,-122.553917383,48.7680718673,16.6790138784
623,0,crane_lake_eq_1,6.822073776029807,-122.475853016,47.5550518158,10.3366188527
624,1,crane_lake_eq_1,4.56847981071,-122.700678838,47.5621325941,12.4865299746
625,2,crane_lake_eq_1,4.54190409647,-122.799776562,47.5073125893,15.0193929708
626,3,crane_lake_eq_1,4.69429788859,-122.578212115,47.6569450272,4.5993002784
627,4,crane_lake_eq_1,4.53698024038,-122.618459166,47.481756869,13.3703412334
628,5,crane_lake_eq_1,4.70904072609,-122.253967005,47.6228512205,4.04956858525
629,6,crane_lake_eq_1,4.57082776844,-122.380542984,47.5522344432,8.24285387663
630,7,crane_lake_eq_1,4.92948791079,-122.118527811,47.4415120572,11.9949480851
631,8,crane_lake_eq_1,4.90876984035,-122.801997777,47.541726347,18.5805013988
632,9,crane_lake_eq_1,5.03626257929,-122.858219915,47.5820926841,6.02543705609
633,10,crane_lake_eq_1,4.97038245608,-122.435763274,47.693892526,6.70862606405
634,11,crane_lake_eq_1,5.51327302433,-123.005556412,47.6563359231,14.7080010301
635,12,crane_lake_eq_1,4.51984675608,-122.205720259,47.5283236446,9.99778710116
636,13,crane_lake_eq_1,4.59562029683,-122.469618871,47.5564978695,13.9747424308
637,14,crane_lake_eq_1,4.5678803018,-122.485608977,47.5914179239,19.9592666741
638,15,crane_lake_eq_1,4.60858191597,-122.612287022,47.4558526428,19.7899465816
639,16,crane_lake_eq_1,4.59045784243,-122.594529447,47.6016663718,9.65941727191
640,17,crane_lake_eq_1,4.71855379239,-122.542798889,47.5462613782,12.0628056612
641,18,crane_lake_eq_1,4.53096713037,-122.947294852,47.5447458754,18.4750425381
642,19,crane_lake_eq_1,4.77382741957,-122.840258007,47.5540821833,5.47468259854
643,20,crane_lake_eq_1,4.51258755592,-122.470333818,47.5608765741,11.2368624614
644,21,crane_lake_eq_1,4.62336715806,-122.796152949,47.6040057048,10.0412375731
645,22,crane_lake_eq_1,5.17711303095,-122.217269198,47.4502825747,8.71812436258
646,23,crane_lake_eq_1,4.75373018176,-122.690138471,47.5721257809,19.9072673908
647,24,crane_lake_eq_1,4.94378437489,-122.832659042,47.5536953504,15.7367887036
648,25,crane_lake_eq_1,4.50040098206,-122.727800456,47.5179999701,10.2199518783
649,26,crane_lake_eq_1,5.23938045541,-122.609186574,47.6611633252,17.2643502666
650,27,crane_lake_eq_1,5.04873310874,-122.898197944,47.489207378,11.8346576114
651,28,crane_lake_eq_1,4.89069963437,-122.804195901,47.5575069825,17.9651905979
652,29,crane_lake_eq_1,4.69904880439,-122.646409669,47.5163837479,8.26207753009
653,30,crane_lake_eq_1,4.95517113011,-122.660066601,47.4874548711,7.57760363819
654,31,crane_lake_eq_1,4.74381476052,-122.198283153,47.455508288,7.95658689996
655,32,crane_lake_eq_1,4.65803005973,-122.157220848,47.5771125907,12.615689218
656,33,crane_lake_eq_1,4.73154444273,-122.765638709,47.4798923725,8.66101425848
657,34,crane_lake_eq_1,4.6409184557,-122.814325876,47.6243451975,6.35391494634
658,35,crane_lake_eq_1,5.02461204849,-122.347943496,47.5098082618,19.9140466961
659,36,crane_lake_eq_1,4.78712756803,-122.18547232,47.64671763,18.4069316391
660,37,crane_lake_eq_1,4.8942451305,-122.050291132,47.6724003906,14.1601989999
661,38,crane_lake_eq_1,4.93879069877,-122.978588011,47.6624073038,18.2646859828
662,39,crane_lake_eq_1,4.94593217927,-122.557250986,47.6043734321,18.9674038001
663,40,crane_lake_eq_1,4.62889060655,-122.247136129,47.6687377513,14.8177326699
664,41,crane_lake_eq_1,4.85582763118,-122.17198752,47.513869191,12.2988764591
665,42,crane_lake_eq_1,4.98529916665,-122.854610307,47.6102880392,18.1120286754
666,43,crane_lake_eq_1,4.5169012104,-122.304975937,47.4894051782,13.0847519506
667,44,crane_lake_eq_1,4.99865968186,-122.673018232,47.6693553303,6.02880868566
668,45,crane_lake_eq_1,5.40273727872,-122.843155206,47.6352016585,9.86969600732
669,46,crane_lake_eq_1,4.88642961047,-122.485093736,47.5797434841,11.1347352278
670,47,crane_lake_eq_1,4.56756446001,-122.790369211,47.5919541812,18.9659042582
671,48,crane_lake_eq_1,4.86184088248,-122.245586407,47.6430484472,14.5469675569
672,49,crane_lake_eq_1,5.08467730059,-122.252718269,47.4088846337,18.0044410047
673,50,crane_lake_eq_1,4.82370283185,-122.156780524,47.6051580276,16.1214672134
674,51,crane_lake_eq_1,4.56415028981,-122.596197128,47.499015232,8.95777418436
675,52,crane_lake_eq_1,5.12252785364,-122.953722819,47.6361378045,15.499343889
676,53,crane_lake_eq_1,4.54148396725,-122.707735607,47.4648418961,7.12479577478
677,54,crane_lake_eq_1,4.54738178405,-122.505592534,47.5854991372,10.5303329875
678,55,crane_lake_eq_1,4.52183250739,-122.294129885,47.4530572457,16.8974697145
679,56,crane_lake_eq_1,5.03043255895,-122.587871764,47.5991076453,13.7908665906
680,57,crane_lake_eq_1,4.51292087426,-122.434454084,47.6917300384,17.2066000952
681,58,crane_lake_eq_1,4.5718674121,-122.452078226,47.5499149488,8.0752573176
682,59,crane_lake_eq_1,5.05757163273,-122.786357933,47.553911674,15.9959813188
683,60,crane_lake_eq_1,4.62470636566,-122.352346085,47.6473767602,7.23718978307
684,61,crane_lake_eq_1,4.57379772381,-122.531660007,47.6252743889,12.7248667584
685,62,crane_lake_eq_1,4.52565588048,-122.190938988,47.4753280902,10.9365535113
686,63,crane_lake_eq_1,4.87163907679,-122.287448952,47.6662961874,12.9036137243
687,64,crane_lake_eq_1,4.59794833904,-122.824530737,47.5640246099,6.16853478445
688,0,Utsalady_EQ2,6.552614139835013,-122.606359488,48.3508932008,10.3923048308
689,1,Utsalady_EQ2,5.10589105133,-122.583463683,48.4762444102,13.7211399393
690,2,Utsalady_EQ2,4.754668936,-122.457137367,48.3391924715,18.1473472402
691,3,Utsalady_EQ2,5.34326538528,-122.564970681,48.2507462921,13.5273619866
692,4,Utsalady_EQ2,5.03406618341,-122.724857216,48.3532660899,11.1466929196
693,5,Utsalady_EQ2,4.59908891167,-122.588720631,48.4163588755,16.7499002596
694,6,Utsalady_EQ2,5.00181475198,-122.679313096,48.3103277407,15.968617966
695,7,Utsalady_EQ2,5.1059755797,-122.426074844,48.4057132075,9.87292994449
696,8,Utsalady_EQ2,4.64032279835,-122.720113531,48.2848663286,13.6664555306
697,9,Utsalady_EQ2,4.62716144681,-122.755176733,48.3256693573,15.6774857651
698,10,Utsalady_EQ2,5.34791824752,-122.812578645,48.310667749,7.92741212831
699,11,Utsalady_EQ2,4.51820974951,-122.769388993,48.286891961,9.86038206535
700,12,Utsalady_EQ2,4.56960924393,-122.675479456,48.3098512277,5.6924171288
701,13,Utsalady_EQ2,4.65120052803,-122.562584438,48.5175562865,19.8028844529
702,14,Utsalady_EQ2,5.05428025478,-122.674315864,48.2529068312,5.37404240677
703,15,Utsalady_EQ2,4.93003519575,-122.558600245,48.2434570379,6.69769800198
704,16,Utsalady_EQ2,4.92583354193,-122.789607337,48.3394861121,11.6773111946
705,17,Utsalady_EQ2,4.63795277233,-122.595456765,48.3862158284,17.8443493367
706,18,Utsalady_EQ2,4.69614341745,-122.595084818,48.4259545926,9.69411236717
707,19,Utsalady_EQ2,4.62423639685,-122.756489201,48.4824896326,16.2975383605
708,20,Utsalady_EQ2,4.60503176109,-122.899847621,48.2819181551,14.8165451731
709,21,Utsalady_EQ2,4.85507954309,-122.609896177,48.4016284178,14.2186252346
710,22,Utsalady_EQ2,4.98358520393,-122.410823387,48.3271194656,17.5202760155
711,23,Utsalady_EQ2,4.58815279149,-122.562543254,48.3419446237,4.22672463406
712,24,Utsalady_EQ2,4.51914256725,-122.783177282,48.3713920832,18.866448617
713,25,Utsalady_EQ2,4.83808718775,-122.467599825,48.3982245642,17.2676188854
714,26,Utsalady_EQ2,4.68922217956,-122.853155292,48.3836271571,19.0058755144
715,27,Utsalady_EQ2,5.23561990174,-122.51312459,48.2330162819,16.6974061417
716,28,Utsalady_EQ2,4.58850362486,-122.670408921,48.3112119442,18.0574625193
717,29,Utsalady_EQ2,4.62459760633,-122.624535613,48.3373654157,7.24924877119
718,30,Utsalady_EQ2,4.71824618172,-122.568620277,48.247178871,9.10766507003
719,0,crane_lake_eq_2,6.714995118427567,-122.475853016,47.5550518158,10.3366188527
720,1,crane_lake_eq_2,4.50647699033,-122.763203047,47.6575033999,8.11577614013
721,2,crane_lake_eq_2,4.60111069423,-122.277833627,47.6071876083,17.4564731536
722,3,crane_lake_eq_2,5.33149418864,-122.838914601,47.643441421,14.6121362351
723,4,crane_lake_eq_2,5.12779597055,-122.074992892,47.5489755708,11.1744100066
724,5,crane_lake_eq_2,4.52506243864,-122.76504559,47.4511424387,6.92162290934
725,6,crane_lake_eq_2,4.68211463843,-122.318820218,47.5974631116,4.12305657564
726,7,crane_lake_eq_2,4.52897266569,-122.11262948,47.5173903801,8.99019845102
727,8,crane_lake_eq_2,4.94313770167,-122.71853847,47.462627543,4.87755131083
728,9,crane_lake_eq_2,4.66801541624,-122.09983188,47.5123615246,11.7165461294
729,10,crane_lake_eq_2,4.68330789218,-122.581735418,47.5936649347,17.1488232441
730,11,crane_lake_eq_2,5.06475007656,-122.06981006,47.4087183155,8.56637858212
731,12,crane_lake_eq_2,4.76138554182,-122.03551091,47.6262020114,17.5640665849
732,13,crane_lake_eq_2,4.55011690404,-122.767391293,47.5540036858,15.2730303374
733,14,crane_lake_eq_2,5.49116188998,-122.171981064,47.4717493294,6.00419726968
734,15,crane_lake_eq_2,4.77298300763,-122.757150317,47.7076743923,14.3129902603
735,16,crane_lake_eq_2,4.70061758546,-122.736027178,47.5063497538,6.42687691689
736,17,crane_lake_eq_2,4.68648468116,-122.837477083,47.6227978687,14.4766547244
737,18,crane_lake_eq_2,4.86755520583,-122.789674983,47.6452792282,6.28343175565
738,19,crane_lake_eq_2,5.58512493442,-122.345190201,47.6117881937,10.2801818562
739,20,crane_lake_eq_2,5.39643101842,-122.529745329,47.4385942802,13.0655083238
740,21,crane_lake_eq_2,4.72294631605,-122.206542666,47.4525618299,4.80598674278
741,22,crane_lake_eq_2,4.76691666967,-122.634146699,47.6323320149,6.45293351767
742,23,crane_lake_eq_2,4.55905584984,-122.04129629,47.6410825625,9.12654120084
743,24,crane_lake_eq_2,5.35275766621,-122.869786956,47.5981220031,11.3971213723
744,25,crane_lake_eq_2,5.33600243626,-122.856538221,47.5370362817,17.7357967027
745,26,crane_lake_eq_2,4.71533784232,-122.287019708,47.4587485113,6.99636941366
746,27,crane_lake_eq_2,4.58085266936,-122.133100284,47.4307985263,9.55953520804
747,28,crane_lake_eq_2,4.91536051786,-122.201133473,47.4834846861,11.6124197805
748,29,crane_lake_eq_2,4.50254741077,-122.486565968,47.5287020297,8.73245689583
749,30,crane_lake_eq_2,5.25014650518,-122.691598831,47.6494744625,14.0119644595
750,31,crane_lake_eq_2,4.61899650308,-122.952228298,47.6655061283,8.10563895642
751,32,crane_lake_eq_2,5.10168903033,-122.467398711,47.5291192921,16.3576067378
752,33,crane_lake_eq_2,4.77426510047,-122.499690653,47.5449276652,12.0824655176
753,34,crane_lake_eq_2,5.04509266153,-122.62902913,47.4697644107,5.38087813538
754,35,crane_lake_eq_2,4.81177205909,-122.397694963,47.6004417859,14.0319823237
755,36,crane_lake_eq_2,4.67394710906,-122.252101821,47.6640179216,13.1078960608
756,37,crane_lake_eq_2,4.59473155405,-122.282253005,47.5714647618,9.41755766731
757,38,crane_lake_eq_2,4.55236069591,-122.705474371,47.4403245239,4.17851325422
758,39,crane_lake_eq_2,4.52384172922,-122.39618912,47.4767581188,7.21122467479
759,40,crane_lake_eq_2,5.46952165135,-122.794482927,47.6775177266,10.4913524621
760,41,crane_lake_eq_2,4.56654658217,-122.821558116,47.4673551542,7.19862454069
761,42,crane_lake_eq_2,4.58909954976,-122.205972997,47.5570032393,13.239857935
762,43,crane_lake_eq_2,4.93103575161,-122.288183356,47.5871828676,15.3971983028
763,44,crane_lake_eq_2,4.81866716094,-122.220178422,47.5904544031,17.696282508
764,45,crane_lake_eq_2,5.44908637098,-122.796864012,47.535313222,14.3517218989
765,46,crane_lake_eq_2,4.70826514718,-122.11285443,47.5391029725,15.0241475401
766,47,crane_lake_eq_2,4.83015953681,-122.811781428,47.5193800128,13.7350698437
767,48,crane_lake_eq_2,5.60990290276,-122.139785917,47.5282041541,19.7677769218
768,49,crane_lake_eq_2,4.68703155336,-122.61421582,47.6477616307,8.17600910528
769,0,sandypt_eqB,6.159994413287706,-122.761510582,48.718338951,9.89949495322
770,1,sandypt_eqB,4.89039005737,-122.613951871,48.7883386083,17.8634583566
771,2,sandypt_eqB,4.57586899978,-122.607351132,48.7597714591,16.4570532054
772,3,sandypt_eqB,4.51422660291,-122.812465131,48.7134994249,19.2517888466
773,4,sandypt_eqB,4.63886563878,-122.720248668,48.7908553036,5.02989448035
774,5,sandypt_eqB,4.50663602074,-122.74081893,48.7663509095,4.45963413846
775,6,sandypt_eqB,4.67085011421,-122.888025889,48.6162261798,6.80047905158
776,7,sandypt_eqB,4.83119422276,-122.942040305,48.6751183656,18.8653571281
777,8,sandypt_eqB,4.67440852742,-122.834066608,48.6079183467,13.6890416953
778,9,sandypt_eqB,4.70510341208,-122.843885887,48.7321998498,10.8178002831
779,0,DDMFZ_EQ1,7.291294352800728,-122.485690496,48.4232776556,10.3923048308
780,1,DDMFZ_EQ1,5.17457985147,-122.811770116,48.3648688838,12.6910875906
781,2,DDMFZ_EQ1,4.56691091829,-122.169057995,48.3605225338,12.1905731368
782,3,DDMFZ_EQ1,4.87231553332,-123.018027168,48.3844840971,5.44525688838
783,4,DDMFZ_EQ1,5.16159418705,-123.23656863,48.6007919357,10.4800165234
784,5,DDMFZ_EQ1,4.56504083012,-123.168114427,48.5447381999,7.26930277323
785,6,DDMFZ_EQ1,4.78994160278,-121.909481748,48.4777625241,12.5397755886
786,7,DDMFZ_EQ1,4.68681643053,-122.268822621,48.501169117,16.1292200365
787,8,DDMFZ_EQ1,4.81235977471,-122.360293844,48.4710875797,13.2717807889
788,9,DDMFZ_EQ1,5.35071414302,-122.236523162,48.3266019045,7.54914962347
789,10,DDMFZ_EQ1,4.5606136562,-122.03410164,48.4157581629,7.32411016956
790,11,DDMFZ_EQ1,4.76299826583,-123.09318247,48.3874310311,4.59197008665
791,12,DDMFZ_EQ1,5.45822832378,-121.321239839,48.2106131917,10.8220941144
792,13,DDMFZ_EQ1,5.30118210505,-121.993476914,48.41694153,10.9257845786
793,14,DDMFZ_EQ1,4.7724846968,-121.672562425,48.3839266495,7.78298152538
794,15,DDMFZ_EQ1,5.9519897619,-121.678687449,48.2514658924,16.2281354829
795,16,DDMFZ_EQ1,5.5307213173,-121.973148343,48.3328933372,10.1837871457
796,17,DDMFZ_EQ1,4.77538687197,-123.118704524,48.364156873,14.7104223692
797,18,DDMFZ_EQ1,5.80718867744,-123.536791038,48.5753769334,14.2411253156
798,19,DDMFZ_EQ1,4.79406183327,-122.491989591,48.5713473526,13.6758473023
799,20,DDMFZ_EQ1,4.921384667,-122.091568211,48.4565994092,18.5290585677
800,21,DDMFZ_EQ1,4.59499692954,-123.220673578,48.5833493097,4.25424185262
801,22,DDMFZ_EQ1,4.90439663119,-121.565325675,48.3298262447,5.0885969735
802,23,DDMFZ_EQ1,4.96867470282,-121.628705141,48.2341516174,15.5542504056
803,24,DDMFZ_EQ1,4.67140531682,-122.107186504,48.4543657225,9.65641470367
804,25,DDMFZ_EQ1,4.65557260285,-122.377532545,48.3432981963,19.7843583252
805,26,DDMFZ_EQ1,4.70598544043,-123.180337638,48.4508862543,7.46260356052
806,27,DDMFZ_EQ1,4.94504969208,-123.386042524,48.5596127479,6.93470460947
807,28,DDMFZ_EQ1,4.64962462079,-122.539660552,48.5368895784,13.4115491935
808,29,DDMFZ_EQ1,4.76224893677,-122.476892079,48.4185204234,8.47080446222
809,30,DDMFZ_EQ1,4.62629830213,-121.796414791,48.4853632519,9.4478877611
810,31,DDMFZ_EQ1,4.53050150955,-122.368703496,48.4186934437,18.7363891837
811,32,DDMFZ_EQ1,4.62440546027,-123.412871691,48.3991933053,4.41988269836
812,33,DDMFZ_EQ1,5.24388599966,-122.230826862,48.4056359481,12.5001507187
813,34,DDMFZ_EQ1,4.5996360389,-121.796937314,48.4596697685,9.35839084831
814,35,DDMFZ_EQ1,4.74045315178,-122.099754692,48.3992687449,9.53587161525
815,36,DDMFZ_EQ1,4.65771734912,-122.507167619,48.4967634935,7.96494095821
816,37,DDMFZ_EQ1,5.00200180477,-122.718416184,48.4582130524,6.15760138845
817,38,DDMFZ_EQ1,4.54101751498,-122.322575367,48.4222035514,4.5517065876
818,39,DDMFZ_EQ1,4.89958131819,-123.100959309,48.4146140235,19.8031280998
819,40,DDMFZ_EQ1,4.52587920742,-122.70449615,48.3577221669,14.5658564018
820,41,DDMFZ_EQ1,4.52420694766,-122.889191017,48.3948884057,16.4352849066
821,42,DDMFZ_EQ1,6.09761573449,-123.305832303,48.476659564,5.0400367888
822,43,DDMFZ_EQ1,5.82964232944,-123.291207094,48.5806814651,4.23739861608
823,44,DDMFZ_EQ1,4.52579215945,-121.783297572,48.4509300616,13.6046189971
824,45,DDMFZ_EQ1,4.71514965029,-122.797902249,48.3563748678,15.5813022277
825,46,DDMFZ_EQ1,4.60404965888,-122.992344433,48.4833610972,10.3178602596
826,47,DDMFZ_EQ1,4.80497394652,-121.693498224,48.3245829384,10.2040817389
827,48,DDMFZ_EQ1,5.91378923205,-123.261398219,48.5112944891,10.1516723412
828,49,DDMFZ_EQ1,4.62103002069,-121.746164121,48.3977043684,6.44409356738
829,50,DDMFZ_EQ1,5.72617404407,-123.189186359,48.4205931935,16.0626161792
830,51,DDMFZ_EQ1,4.64972866075,-121.69377385,48.4606139166,7.44308371745
831,52,DDMFZ_EQ1,4.51492254049,-123.030104907,48.5858187085,9.19056793562
832,53,DDMFZ_EQ1,4.74860033399,-121.715444839,48.2442311121,14.740155801
833,54,DDMFZ_EQ1,4.83231724506,-122.186740221,48.4551362537,4.00167537277
834,55,DDMFZ_EQ1,4.82101156729,-121.711617555,48.2220441245,16.2601149754
835,56,DDMFZ_EQ1,4.57942665636,-121.975556279,48.2547023913,18.3855159723
836,57,DDMFZ_EQ1,4.53288830211,-123.632939694,48.6441923485,4.82587800421
837,58,DDMFZ_EQ1,5.69824965739,-121.612290859,48.3982186034,13.4659809034
838,59,DDMFZ_EQ1,5.116906986,-122.274374369,48.3529778869,10.535343517
839,60,DDMFZ_EQ1,5.91369206427,-122.894766509,48.5089554112,5.2554142623
840,61,DDMFZ_EQ1,4.73216246567,-121.58589253,48.4358493665,14.9156957971
841,62,DDMFZ_EQ1,4.75401681506,-121.604336536,48.4432499829,13.7970979627
842,63,DDMFZ_EQ1,4.56512651139,-121.713266854,48.2123596781,14.2825652355
843,64,DDMFZ_EQ1,4.74359769304,-122.812647929,48.5423533883,17.0159258406
844,65,DDMFZ_EQ1,5.41144315879,-123.354860688,48.5965224994,8.59070360976
845,66,DDMFZ_EQ1,4.65381132619,-123.227059987,48.5156365722,14.833089143
846,67,DDMFZ_EQ1,5.1970383163,-123.643809606,48.5155459282,15.8930831133
847,68,DDMFZ_EQ1,6.16707648791,-122.69366701,48.3358441667,6.7010394336
848,69,DDMFZ_EQ1,4.55342784495,-123.520147774,48.4367857971,19.313070001
849,70,DDMFZ_EQ1,4.91682482888,-122.028192182,48.3784960318,9.43969671501
850,71,DDMFZ_EQ1,6.0759122597,-122.278776242,48.5058120885,15.4193316237
851,72,DDMFZ_EQ1,4.78093374568,-122.221618529,48.4856314642,16.0643220206
852,73,DDMFZ_EQ1,5.27264216984,-121.507988602,48.3299831974,12.0644947089
853,74,DDMFZ_EQ1,4.88150387775,-123.224499175,48.5689224323,6.05947689809
854,75,DDMFZ_EQ1,4.95163736717,-121.378693313,48.3948627017,8.41060691868
855,76,DDMFZ_EQ1,4.51097505193,-123.02081817,48.4934539969,7.74795123726
856,77,DDMFZ_EQ1,4.53412635235,-122.28169338,48.324709335,12.2982772787
857,78,DDMFZ_EQ1,4.67479826589,-121.249705888,48.2608260649,8.18030193595
858,79,DDMFZ_EQ1,5.39016279937,-122.013243681,48.2853081332,12.7483276313
859,80,DDMFZ_EQ1,5.10769233841,-122.154254074,48.2397472913,8.61130807019
860,81,DDMFZ_EQ1,4.93496407841,-123.542471582,48.4023779793,4.01566613883
861,82,DDMFZ_EQ1,5.33325324982,-122.8531737,48.5304603796,9.81210774052
862,83,DDMFZ_EQ1,4.54430485036,-122.61614184,48.3063504639,13.709613651
863,84,DDMFZ_EQ1,5.02149402942,-121.661381145,48.3167312266,16.3791484246
864,85,DDMFZ_EQ1,4.78364536724,-122.19776749,48.5426868622,4.45383137568
865,86,DDMFZ_EQ1,4.92147395246,-121.440038594,48.4088325547,8.13300801083
866,87,DDMFZ_EQ1,5.20523495652,-123.082451829,48.5475943086,19.7673939208
867,88,DDMFZ_EQ1,4.75119202265,-121.734249722,48.2879495389,8.18904621649
868,89,DDMFZ_EQ1,4.65625968099,-122.703244823,48.484214193,16.4351625046
869,90,DDMFZ_EQ1,4.50681848273,-122.956074394,48.46429153,12.1499778945
870,91,DDMFZ_EQ1,5.03669920414,-122.162558574,48.4302140987,5.95478374489
871,92,DDMFZ_EQ1,5.18796974367,-122.804851945,48.4326949531,14.2944020639
872,93,DDMFZ_EQ1,5.01982313269,-123.099985295,48.4860529489,19.4614536361
873,94,DDMFZ_EQ1,4.66266580961,-121.73099332,48.5016233468,18.189264524
874,95,DDMFZ_EQ1,4.78935998979,-122.736311612,48.3958244418,15.0446846054
875,96,DDMFZ_EQ1,5.02399791348,-123.049655731,48.3915808885,12.1943722711
876,97,DDMFZ_EQ1,4.89001291757,-122.151127465,48.3775897396,9.10932808879
877,98,DDMFZ_EQ1,4.6708316777,-121.718144689,48.3589375146,9.71146602506
878,99,DDMFZ_EQ1,4.69201455475,-122.007870832,48.2690057493,9.53930785419
879,100,DDMFZ_EQ1,4.62649320773,-123.396634068,48.588405929,18.7533116923
880,101,DDMFZ_EQ1,4.70654610544,-122.153662868,48.3700614587,7.38099934445
881,102,DDMFZ_EQ1,5.4712234615,-121.630160699,48.3175845577,10.0484774669
882,103,DDMFZ_EQ1,4.62255494931,-121.581389047,48.3849145943,10.91141177
883,104,DDMFZ_EQ1,4.61680852129,-121.738661235,48.4322031212,10.542415926
884,105,DDMFZ_EQ1,5.26474461897,-121.624228965,48.4884903411,4.06717196545
885,106,DDMFZ_EQ1,4.77536251406,-122.493103703,48.3318440725,8.33557723065
886,107,DDMFZ_EQ1,4.78153482438,-122.135236982,48.3461277481,11.9770968409
887,108,DDMFZ_EQ1,4.55110538882,-123.279985419,48.3985807037,16.1678930423
888,109,DDMFZ_EQ1,5.33778841918,-123.313980926,48.5990654457,13.1115837661
889,110,DDMFZ_EQ1,4.69040623415,-122.419691093,48.4317487368,10.1577920734
890,111,DDMFZ_EQ1,5.35332788455,-123.326630215,48.5940307748,14.6422540304
891,112,DDMFZ_EQ1,4.50231946052,-122.338737708,48.5549960981,14.654291326
892,113,DDMFZ_EQ1,5.64509243238,-122.820211636,48.467763354,7.96679492398
893,114,DDMFZ_EQ1,4.66281515646,-121.742234081,48.2492073315,5.66038635476
894,115,DDMFZ_EQ1,6.08094782259,-121.534335113,48.2930726711,16.8509361335
895,116,DDMFZ_EQ1,5.2015113182,-121.742269232,48.2268744406,12.4765180693
896,117,DDMFZ_EQ1,4.54800741686,-121.887233003,48.4657264458,6.82439619116
897,118,DDMFZ_EQ1,4.53765134476,-123.099107553,48.3357995296,8.19313705246
898,119,DDMFZ_EQ1,6.14829835392,-121.735581536,48.3805823439,16.2627918813
899,120,DDMFZ_EQ1,5.15966961929,-121.684169467,48.2413276519,14.4523581537
900,121,DDMFZ_EQ1,5.24783721266,-123.429033631,48.3517050113,19.1226650246
901,122,DDMFZ_EQ1,4.82346600373,-122.945204491,48.393400293,11.4391586376
902,123,DDMFZ_EQ1,4.57730022915,-122.419554353,48.4327244576,4.83498607796
903,124,DDMFZ_EQ1,4.99676035608,-121.631732132,48.2308613216,15.2067658788
904,125,DDMFZ_EQ1,4.52737044294,-123.276088944,48.5253205602,8.0785720795
905,126,DDMFZ_EQ1,5.33873750425,-121.614529684,48.3919267565,9.18167285532
906,127,DDMFZ_EQ1,5.033192974,-122.724877437,48.5757237556,7.14637206027
907,128,DDMFZ_EQ1,4.55685549901,-122.862089077,48.5643444719,8.94296639281
908,129,DDMFZ_EQ1,4.94715591249,-122.244954657,48.4211826734,17.2716876098
909,130,DDMFZ_EQ1,5.36821166079,-123.35997662,48.5821391339,13.2274128802
910,131,DDMFZ_EQ1,5.05068041748,-121.528141154,48.2931486258,5.74645989236
911,132,DDMFZ_EQ1,4.68676802807,-123.211647504,48.5114782904,13.3856587743
912,133,DDMFZ_EQ1,4.75295433871,-122.620634488,48.407008291,14.1370136889
913,134,DDMFZ_EQ1,4.77864282036,-122.760236308,48.400131644,18.1571790607
914,135,DDMFZ_EQ1,4.59092876526,-123.663745515,48.5888277584,17.7543270976
915,136,DDMFZ_EQ1,4.98338612739,-122.695118844,48.3829368698,5.00600185984
916,137,DDMFZ_EQ1,4.61452651059,-123.179050358,48.448532669,17.8671695196
917,138,DDMFZ_EQ1,4.93538278804,-121.710878732,48.3120372849,4.81415574415
918,139,DDMFZ_EQ1,4.8608653063,-123.179024969,48.5857507035,6.4659517474
919,140,DDMFZ_EQ1,4.94370112312,-123.112291699,48.3850748874,5.78480003321
920,141,DDMFZ_EQ1,4.75693111743,-123.546894146,48.4789981744,6.90715584996
921,142,DDMFZ_EQ1,5.1883805119,-123.399258849,48.6073883528,16.8521919078
922,143,DDMFZ_EQ1,4.55577127471,-121.855910402,48.2210372354,14.9779095145
923,144,DDMFZ_EQ1,4.59320970331,-122.378517437,48.5329489521,14.9913989973
924,145,DDMFZ_EQ1,5.48762388748,-123.355919374,48.6057844246,18.7540418989
925,146,DDMFZ_EQ1,5.18786324214,-122.824984941,48.4291842242,10.269616519
926,147,DDMFZ_EQ1,4.5758596868,-122.390667805,48.4595635163,4.0525990898
927,148,DDMFZ_EQ1,4.82258257454,-121.593471216,48.4915178663,14.2362952331
928,149,DDMFZ_EQ1,4.65621600268,-122.132304493,48.4072800452,17.8891901828
929,150,DDMFZ_EQ1,4.95050762321,-122.898181665,48.3512698706,19.620162889
930,151,DDMFZ_EQ1,4.61628550379,-123.110784995,48.5763564428,9.82228368506
931,152,DDMFZ_EQ1,4.91806570994,-122.3808726,48.3124835645,17.1544350151
932,153,DDMFZ_EQ1,4.60791766214,-121.550665007,48.2651873443,17.5876434294
933,154,DDMFZ_EQ1,4.54027154055,-122.78246839,48.5525830356,6.3110054574
934,155,DDMFZ_EQ1,5.29894840956,-123.403364272,48.4317792944,14.1039768841
935,156,DDMFZ_EQ1,5.60666817662,-122.463705592,48.4921282363,6.77024158625
936,157,DDMFZ_EQ1,5.38858885551,-123.405588086,48.4868584048,11.1460930905
937,158,DDMFZ_EQ1,5.79215207526,-122.125628493,48.4652129232,18.0682707073
938,159,DDMFZ_EQ1,4.72248801339,-123.355661224,48.4214172514,16.6314737945
939,160,DDMFZ_EQ1,5.01116287488,-123.154158887,48.4578025727,13.1254313125
940,161,DDMFZ_EQ1,4.54467012324,-123.517410719,48.4584424494,16.9393466295
