-122.58566,47.32879
-122.58029,47.73212
-122.57736,47.16056
-122.57533,47.45349
-122.57513,47.49035
-122.57511,48.32904
-122.57479,47.2057
-122.57273,48.29763
-122.57048,47.85865
-122.56668,47.02385
-122.56405,47.23141
-122.56351,47.29843
-122.55989,47.6692
-122.55767,47.17077
-122.55761,47.14542
-122.55326,47.18715
-122.55294,47.21655
-122.54912,47.55648
-122.54852,47.25395
-122.54824,47.36892
-122.5439,47.61339
-122.54357,47.22958
-122.54018,47.12293
-122.53996,48.80302
-122.53989,47.10607
-122.53741,47.15301
-122.5364,48.4154
-122.53396,47.18614
-122.53358,47.26657
-122.53218,47.23151
-122.52771,47.68528
-122.52684,47.3068
-122.5264,47.28602
-122.52526,47.98287
-122.52432,48.86531
-122.52236,47.24621
-122.52129,48.95738
-122.52032,47.20429
-122.5188,48.71502
-122.51773,47.15808
-122.51743,47.21361
-122.51681,47.50646
-122.51583,47.23112
-122.51451,48.21883
-122.51175,47.63331
-122.51168,48.77526
-122.51148,47.75527
-122.51118,47.82016
-122.50993,47.2808
-122.50981,47.2633
-122.50786,47.18473
-122.50754,48.16936
-122.50536,47.14439
-122.50029,47.15993
-122.49987,46.96987
-122.49735,47.22221
-122.49645,47.19401
-122.49635,47.2656
-122.49548,47.16953
-122.49367,47.24558
-122.49056,47.12985
-122.48779,48.76756
-122.48604,48.75572
-122.48596,48.74789
-122.48515,47.28526
-122.48311,48.72192
-122.48074,48.05933
-122.4798,48.73692
-122.47863,47.20033
-122.47853,47.26137
-122.47738,47.22038
-122.47649,47.45096
-122.47469,47.17838
-122.47467,47.27521
-122.47453,47.24908
-122.4686,47.3954
-122.4683,48.75639
-122.46778,47.19719
-122.46728,47.1565
-122.46677,47.16382
-122.46523,47.72375
-122.46399,47.17098
-122.459,47.25002
-122.45845,47.23785
-122.4581,47.27336
-122.45483,48.94996
-122.45471,48.65989
-122.45264,48.21456
-122.45221,47.21493
-122.45191,47.13334
-122.45183,47.22679
-122.45178,47.19741
-122.45166,47.17507
-122.45156,47.10868
-122.45123,47.18645
-122.44989,48.76401
-122.44945,47.2622
-122.44833,47.25024
-122.44831,48.74518
-122.44811,48.71542
-122.44528,47.14569
-122.4436,47.3054
-122.4434,47.16417
-122.44231,47.15475
-122.44023,47.25423
-122.43843,48.40453
-122.43774,47.24015
-122.43518,48.97158
-122.43417,47.22767
-122.43378,47.21453
-122.43348,48.77209
-122.43217,47.19899
-122.43146,47.18096
-122.42911,48.47028
-122.42484,48.88255
-122.42357,47.13238
-122.42148,48.1096
-122.42044,47.10983
-122.41994,47.08576
-122.41845,46.89878
-122.41841,47.22931
-122.4183,47.15994
-122.41746,47.10071
-122.41678,47.21422
-122.416,47.30113
-122.41543,47.51144
-122.41377,47.6581
-122.41106,48.28315
-122.41017,47.57319
-122.41004,47.17976
-122.40885,47.07182
-122.4087,47.19902
-122.40784,47.26685
-122.40711,47.64055
-122.40646,46.80415
-122.40593,47.98785
-122.40542,47.12163
-122.40229,47.67533
-122.40122,47.21539
-122.40119,47.23212
-122.39964,47.31304
-122.39643,47.68776
-122.39601,47.57193
-122.39546,47.294
-122.39497,47.69463
-122.39451,48.76478
-122.39349,47.93757
-122.39187,47.54765
-122.38978,47.52827
-122.3897,48.57666
-122.38886,47.31899
-122.38881,48.7261
-122.38824,47.58999
-122.3881,47.78811
-122.38742,46.97331
-122.38738,47.5076
-122.38736,47.77071
-122.38623,47.15068
-122.38555,47.55744
-122.38504,47.65489
-122.38309,47.57195
-122.3822,47.07339
-122.38068,47.51293
-122.38029,47.63536
-122.3799,47.70048
-122.37932,47.12407
-122.37824,47.80665
-122.37681,47.67597
-122.37645,47.03805
-122.37553,47.53018
-122.37495,47.66607
-122.37404,47.6851
-122.37303,47.5468
-122.37266,47.205
-122.37216,47.2792
-122.37162,47.75698
-122.37111,48.79046
-122.37106,47.72241
-122.36864,47.17541
-122.36857,47.30788
-122.36857,47.64923
-122.3682,47.29321
-122.36792,47.45151
-122.3675,47.54507
-122.36741,47.70788
-122.36697,47.63436
-122.36602,48.25603
-122.3651,47.78465
-122.36463,47.52067
-122.36426,47.24904
-122.36395,47.69652
-122.3639,47.74328
-122.36389,47.49621
-122.36336,47.77167
-122.36327,47.51285
-122.36203,47.52971
-122.36175,47.67406
-122.36065,47.68509
-122.36018,47.66085
-122.35774,47.8282
-122.3574,47.62244
-122.35681,47.62823
-122.35647,47.63603
-122.35553,47.61507
-122.35503,47.57945
-122.35465,47.47495
-122.35448,47.69636
-122.35279,47.64323
-122.35237,47.71686
-122.35209,47.67255
-122.35202,47.30832
-122.35185,47.6572
-122.3518,47.73019
-122.35113,47.06182
-122.34995,47.68511
-122.34993,47.80439
-122.34987,47.54403
-122.34959,47.29011
-122.34956,47.81475
-122.34909,47.79324
-122.34854,47.32063
-122.34835,47.03941
-122.34785,47.46389
-122.34732,47.75616
-122.34691,47.33611
-122.34616,47.13145
-122.34526,47.61209
-122.34508,47.22873
-122.34484,47.52737
-122.34469,47.43297
-122.34427,47.63186
-122.34336,47.50763
-122.34312,47.61945
-122.34228,48.14251
-122.34223,48.46628
-122.34219,48.43986
-122.34218,47.70228
-122.34198,47.69405
-122.34181,47.66087
-122.34176,47.18716
-122.34175,47.769
-122.34139,48.40451
-122.34132,47.49783
-122.34117,47.48164
-122.34031,47.11504
-122.33934,47.60587
-122.33906,48.41702
-122.33822,47.51418
-122.33814,47.64863
-122.33787,47.68309
-122.33758,47.84468
-122.3373,47.3035
-122.33714,47.78599
-122.33705,47.09408
-122.33578,47.7396
-122.33539,48.0002
-122.33483,47.60047
-122.33352,47.61999
-122.33345,47.14934
-122.33298,47.62862
-122.33293,47.73053
-122.33225,47.65852
-122.3321,47.75602
-122.33194,47.61037
-122.33142,47.71955
-122.33138,47.27606
-122.33115,47.68687
-122.33094,47.57713
-122.32826,46.96822
-122.328,47.61182
-122.3278,47.42124
-122.32665,48.41322
-122.32644,47.82077
-122.32624,47.52967
-122.32622,47.69653
-122.32495,47.60511
-122.32481,47.44541
-122.32466,47.62292
-122.32447,47.46672
-122.32442,47.61876
-122.32421,47.67719
-122.32397,47.16613
-122.32394,47.61347
-122.32385,47.86777
-122.32374,47.3081
-122.32366,47.86041
-122.32361,47.48273
-122.32352,47.65957
-122.32322,47.79267
-122.32315,47.3244
-122.32291,47.66858
-122.32282,47.70712
-122.32228,47.6448
-122.32214,48.46718
-122.32213,47.02225
-122.32208,47.38401
-122.32191,47.49768
-122.32175,47.59842
-122.32035,47.40263
-122.32021,47.19946
-122.31998,47.54251
-122.31954,47.77082
-122.31803,48.84211
-122.31776,47.63096
-122.31771,47.24891
-122.31711,48.19522
-122.31689,47.61839
-122.31669,47.6071
-122.31658,47.07931
-122.31636,48.51085
-122.31559,47.834
-122.31523,47.35885
-122.31469,47.91148
-122.31403,47.88316
-122.31395,47.30027
-122.31381,47.75625
-122.31312,47.6615
-122.31289,47.74121
-122.31278,47.22969
-122.31193,47.67034
-122.3114,47.6822
-122.3112,47.50909
-122.3108,47.69533
-122.31023,47.55379
-122.31,47.72664
-122.30987,47.58819
-122.30957,47.57658
-122.30936,47.13301
-122.30928,47.84481
-122.30923,47.26775
-122.3091,47.59826
-122.30865,47.42069
-122.30779,47.60592
-122.30767,47.61439
-122.30759,47.62187
-122.30713,47.78399
-122.30691,47.18264
-122.30681,47.70655
-122.3066,47.81293
-122.30582,47.79781
-122.30576,47.38252
-122.30543,47.1035
-122.30483,47.62854
-122.30438,48.93801
-122.30436,47.56731
-122.30414,47.32404
-122.30412,47.06451
-122.30395,48.34137
-122.3036,47.66474
-122.30344,47.35011
-122.3033,47.45048
-122.30279,47.33654
-122.30261,48.09614
-122.30259,48.43555
-122.30228,47.6839
-122.30186,47.71569
-122.30175,47.3994
-122.30156,47.9331
-122.30155,47.206
-122.30149,47.09072
-122.30125,47.65404
-122.30123,47.63913
-122.30088,47.11622
-122.30022,47.6694
-122.29994,47.82997
-122.29984,47.49204
-122.29893,47.46875
-122.29893,47.8941
-122.29891,47.54041
-122.29852,47.4806
-122.29805,47.69537
-122.2977,47.19838
-122.29763,47.60733
-122.29735,47.61912
-122.29703,47.76951
-122.29688,47.37986
-122.29606,47.70641
-122.29564,47.5532
-122.29559,47.85813
-122.29553,47.67941
-122.29245,47.75077
-122.2913,47.79238
-122.28912,47.50898
-122.288,47.42494
-122.28783,47.68668
-122.28696,47.74029
-122.28638,47.83121
-122.2862,47.53836
-122.28608,47.71125
-122.28559,47.29449
-122.28504,47.60104
-122.28413,47.37989
-122.2841,47.6702
-122.28344,48.44841
-122.28341,47.43881
-122.2833,48.40709
-122.28319,47.57834
-122.28285,47.52017
-122.28264,47.55414
-122.28234,47.32406
-122.28234,47.67941
-122.28191,47.86773
-122.28189,47.72255
-122.28152,47.85624
-122.28137,47.16099
-122.28132,47.48679
-122.2811,47.61416
-122.27947,47.39752
-122.27893,47.90166
-122.27823,47.14443
-122.27814,48.25899
-122.27754,47.63214
-122.27743,47.12227
-122.27737,47.53948
-122.27652,47.17624
-122.27593,47.26742
-122.27556,47.46563
-122.27514,47.56704
-122.27496,47.70637
-122.27473,47.34457
-122.27417,47.10579
-122.27383,47.23206
-122.27379,47.76438
-122.27358,47.83961
-122.2727,47.78435
-122.27092,47.81606
-122.27044,47.69295
-122.26939,47.43092
-122.26827,47.79996
-122.26787,47.36058
-122.26688,47.87506
-122.26644,47.94489
-122.26575,47.55598
-122.26529,48.69217
-122.26497,47.16353
-122.26493,47.07194
-122.26452,47.18399
-122.26384,47.85722
-122.26363,47.38782
-122.26336,47.53793
-122.26173,47.32042
-122.25828,47.76703
-122.2582,47.66928
-122.25793,47.91531
-122.25719,47.90141
-122.25592,47.74188
-122.25321,47.51544
-122.25315,47.13365
-122.25311,47.28071
-122.25237,47.68172
-122.25178,47.50895
-122.25101,47.87065
-122.2501,47.49107
-122.24952,47.71383
-122.24907,47.88607
-122.24809,47.84341
-122.24666,47.80604
-122.24655,47.94082
-122.24648,48.52081
-122.24584,47.59011
-122.24552,47.89175
-122.24517,47.78404
-122.24449,47.26576
-122.24359,47.45914
-122.24336,47.41444
-122.24314,47.09032
-122.24239,47.17071
-122.2412,48.49434
-122.24053,47.63476
-122.24003,47.85997
-122.23888,47.91677
-122.23818,47.83544
-122.23719,47.19725
-122.23711,47.04503
-122.23689,48.13931
-122.23627,47.22692
-122.23622,47.49902
-122.23608,47.96013
-122.23562,47.94477
-122.23534,47.32739
-122.2353,47.28737
-122.23525,47.76424
-122.23332,48.17302
-122.23205,47.72634
-122.23198,47.5327
-122.23138,47.38628
-122.2309,47.89078
-122.23021,47.90164
-122.22919,47.79975
-122.22617,47.36476
-122.2259,47.74246
-122.22533,47.7067
-122.22526,47.92824
-122.22518,47.86738
-122.22485,47.81106
-122.22483,47.16792
-122.22398,47.48251
-122.22373,47.54846
-122.2227,47.91402
-122.22194,48.07522
-122.22157,47.29716
-122.22052,47.94467
-122.22048,47.82085
-122.2204,47.97808
-122.22025,47.5664
-122.22005,47.11162
-122.22004,47.64444
-122.21973,48.00415
-122.21787,47.58228
-122.21662,47.98551
-122.21604,47.39553
-122.21559,47.24646
-122.21535,47.49201
-122.21498,47.88994
-122.21443,47.76447
-122.21439,47.78345
-122.21433,47.72069
-122.21379,46.972
-122.21372,47.28605
-122.21353,47.96018
-122.2135,47.32112
-122.21308,47.34259
-122.21144,47.42191
-122.21133,47.68593
-122.21074,47.455
-122.20903,47.83275
-122.2075,47.30691
-122.20717,47.8687
-122.20713,47.08015
-122.20639,47.37631
-122.20568,47.16654
-122.20567,47.65488
-122.20421,47.62738
-122.20387,47.85788
-122.20384,47.94174
-122.20317,47.51027
-122.20177,47.39424
-122.20142,47.43689
-122.20026,47.40944
-122.20023,47.58307
-122.20004,47.99413
-122.19934,47.8395
-122.19933,48.45879
-122.19927,47.70434
-122.1989,47.74518
-122.19846,47.61328
-122.19824,47.72573
-122.19786,47.61925
-122.19713,47.97319
-122.19695,47.88573
-122.1964,47.76578
-122.19633,47.84947
-122.19622,47.81891
-122.19582,47.90109
-122.19455,47.37972
-122.19427,47.65682
-122.19392,47.4544
-122.19389,47.71162
-122.1937,47.20788
-122.19328,47.91621
-122.19301,47.67994
-122.19167,47.3947
-122.19139,47.4716
-122.19106,47.79497
-122.18988,47.53961
-122.1895,47.29092
-122.1887,47.59571
-122.18806,47.33835
-122.18703,48.00277
-122.18698,47.93589
-122.18625,47.26895
-122.18591,47.22473
-122.18427,47.12876
-122.18415,47.35615
-122.18391,47.49454
-122.18353,47.31356
-122.18275,47.51068
-122.18151,47.98494
-122.18143,47.74321
-122.18086,47.56148
-122.18011,47.42142
-122.17975,47.85223
-122.17883,47.71751
-122.17868,47.39743
-122.17846,47.45039
-122.17785,47.32802
-122.17695,47.18253
-122.17592,47.40892
-122.17584,47.65729
-122.17534,47.37416
-122.17487,47.48275
-122.174,47.67623
-122.174,48.08611
-122.17349,47.89838
-122.17336,47.63272
-122.17321,48.06753
-122.17286,47.59138
-122.17275,47.76746
-122.17225,48.05316
-122.17191,47.61046
-122.17163,47.69482
-122.17129,48.59642
-122.16996,47.49708
-122.16917,47.43859
-122.16917,47.45476
-122.16895,47.53796
-122.16865,47.88602
-122.16696,47.98669
-122.16609,48.18744
-122.16602,47.23951
-122.16493,47.16075
-122.16469,47.74063
-122.16461,47.46383
-122.16376,48.13355
-122.16197,47.79372
-122.16162,47.72293
-122.16162,48.16334
-122.15996,48.10459
-122.15948,47.42184
-122.15752,47.5633
-122.15618,47.86983
-122.15578,47.8242
-122.15574,47.69147
-122.155,47.50939
-122.15493,47.85066
-122.15479,47.66892
-122.15395,47.59939
-122.15368,48.0692
-122.15322,47.64643
-122.1521,47.57439
-122.15113,48.08342
-122.15081,47.6174
-122.14968,48.05108
-122.14888,47.47771
-122.14843,47.37169
-122.14808,47.18583
-122.14763,47.75965
-122.14673,47.58675
-122.14673,48.27734
-122.14669,47.53068
-122.14509,47.3486
-122.14348,47.43784
-122.14276,47.44711
-122.14126,47.55085
-122.14073,47.4981
-122.13791,47.15733
-122.13754,47.61861
-122.13501,47.66339
-122.13382,47.68562
-122.13372,47.56537
-122.13196,47.86629
-122.13179,46.83964
-122.13127,47.64393
-122.13048,47.45329
-122.13011,48.06263
-122.12991,47.30639
-122.12986,48.16436
-122.12896,47.60035
-122.1282,47.21204
-122.12769,47.14247
-122.12707,47.61796
-122.12633,47.71792
-122.12445,47.75648
-122.12116,48.00869
-122.11998,47.68553
-122.11878,47.93471
-122.1186,48.12453
-122.11839,47.63661
-122.11782,47.40853
-122.11674,47.36401
-122.11602,47.9865
-122.11526,47.38233
-122.11499,48.02617
-122.11419,47.58056
-122.11177,47.6986
-122.11131,47.96583
-122.11087,47.48218
-122.11032,47.59727
-122.10798,47.55675
-122.1077,48.181
-122.10628,47.78488
-122.10496,47.68648
-122.10276,47.83122
-122.10253,48.05234
-122.10098,47.62235
-122.09921,47.63837
-122.09868,47.52692
-122.09859,48.08994
-122.09785,47.726
-122.09613,47.87708
-122.09554,47.9256
-122.09431,47.43624
-122.0937,47.99873
-122.09212,47.10957
-122.09076,47.75801
-122.08952,47.91506
-122.08901,47.67051
-122.08865,47.1594
-122.08777,47.56679
-122.08595,47.33121
-122.08509,48.03182
-122.08479,47.37323
-122.08035,47.34992
-122.07858,47.70076
-122.0745,47.96883
-122.0716,47.80155
-122.07125,47.63922
-122.06947,47.59545
-122.06749,47.25201
-122.06708,47.39078
-122.06677,48.01911
-122.06377,47.46436
-122.0603,47.58349
-122.05895,47.2047
-122.05315,47.50512
-122.05203,47.42519
-122.04925,47.36451
-122.04885,48.00407
-122.04828,47.53881
-122.04798,47.62762
-122.04658,47.32325
-122.04615,47.56058
-122.04613,47.66416
-122.04341,47.71006
-122.0403,48.10976
-122.03875,47.7515
-122.0323,47.35439
-122.03221,47.912
-122.03208,47.63507
-122.03008,47.36713
-122.02971,47.68366
-122.02325,47.37802
-122.0215,47.60288
-122.02122,47.79268
-122.01936,47.57982
-122.01839,47.86677
-122.01814,48.04681
-122.01797,47.96156
-122.01332,47.83083
-122.01189,47.18598
-122.01153,47.15089
-122.00829,47.5695
-122.00705,48.08051
-121.99185,47.32364
-121.9891,47.67593
-121.98891,47.20664
-121.98872,47.5868
-121.98651,47.60622
-121.98453,47.85644
-121.98238,48.20115
-121.98004,47.87822
-121.97475,48.5742
-121.96578,47.48515
-121.96405,47.55118
-121.95354,48.38388
-121.94866,47.70505
-121.94787,47.74632
-121.93806,47.92724
-121.92599,47.44094
-121.87914,47.32038
-121.87833,47.53507
-121.87782,47.90215
-121.86994,47.58153
-121.83061,47.70197
-121.82464,47.86678
-121.81787,47.51438
-121.81655,46.95583
-121.77174,47.49409
-121.67826,48.01231
-121.64921,47.89556
-121.63445,47.24029
-121.49906,47.46318
-121.49038,48.84989
-121.44641,47.87287
-121.44167,48.23711
-121.43128,47.65307
-121.32937,48.49945
