254,-122.6,47.8
255,-122.5,47.8
256,-122.4,47.8
257,-122.3,47.8
258,-122.2,47.8
259,-122.1,47.8
260,-122.0,47.8
261,-121.9,47.8
262,-121.8,47.8
263,-121.7,47.8
264,-121.6,47.8
265,-121.5,47.8
266,-121.4,47.8
267,-121.3,47.8
268,-121.2,47.8
269,-121.1,47.8
270,-124.0,47.9
271,-123.9,47.9
272,-123.8,47.9
273,-123.7,47.9
274,-123.6,47.9
275,-123.5,47.9
276,-123.4,47.9
277,-123.3,47.9
278,-123.2,47.9
279,-123.1,47.9
280,-123.0,47.9
281,-122.9,47.9
282,-122.8,47.9
283,-122.7,47.9
284,-122.6,47.9
285,-122.5,47.9
286,-122.4,47.9
287,-122.3,47.9
288,-122.2,47.9
289,-122.1,47.9
290,-122.0,47.9
291,-121.9,47.9
292,-121.8,47.9
293,-121.7,47.9
294,-121.6,47.9
295,-121.5,47.9
296,-121.4,47.9
297,-121.3,47.9
298,-121.2,47.9
299,-121.1,47.9
300,-124.0,48.0
301,-123.9,48.0
302,-123.8,48.0
303,-123.7,48.0
304,-123.6,48.0
305,-123.5,48.0
306,-123.4,48.0
307,-123.3,48.0
308,-123.2,48.0
309,-123.1,48.0
310,-123.0,48.0
311,-122.9,48.0
312,-122.8,48.0
313,-122.7,48.0
314,-122.6,48.0
315,-122.5,48.0
316,-122.4,48.0
317,-122.3,48.0
318,-122.2,48.0
319,-122.1,48.0
320,-122.0,48.0
321,-121.9,48.0
322,-121.8,48.0
323,-121.7,48.0
324,-121.6,48.0
325,-121.5,48.0
326,-121.4,48.0
327,-121.3,48.0
328,-121.2,48.0
329,-121.1,48.0
330,-124.0,48.1
331,-123.9,48.1
332,-123.8,48.1
333,-123.7,48.1
334,-123.6,48.1
335,-123.5,48.1
336,-123.4,48.1
337,-123.3,48.1
338,-123.2,48.1
339,-123.1,48.1
340,-123.0,48.1
341,-122.9,48.1
342,-122.8,48.1
343,-122.7,48.1
344,-122.6,48.1
345,-122.5,48.1
346,-122.4,48.1
347,-122.3,48.1
348,-122.2,48.1
349,-122.1,48.1
350,-122.0,48.1
351,-121.9,48.1
352,-121.8,48.1
353,-121.7,48.1
354,-121.6,48.1
355,-121.5,48.1
356,-121.4,48.1
357,-121.3,48.1
358,-121.2,48.1
359,-121.1,48.1
360,-124.0,48.2
361,-123.9,48.2
362,-123.8,48.2
363,-123.7,48.2
364,-123.6,48.2
365,-123.5,48.2
366,-123.4,48.2
367,-123.3,48.2
368,-123.2,48.2
369,-123.1,48.2
370,-123.0,48.2
371,-122.9,48.2
372,-122.8,48.2
373,-122.7,48.2
374,-122.6,48.2
375,-122.5,48.2
376,-122.4,48.2
377,-122.3,48.2
378,-122.2,48.2
379,-122.1,48.2
380,-122.0,48.2
381,-121.9,48.2
382,-121.8,48.2
383,-121.7,48.2
384,-121.6,48.2
385,-121.5,48.2
386,-121.4,48.2
387,-121.3,48.2
388,-121.2,48.2
389,-121.1,48.2
390,-124.0,48.3
391,-123.9,48.3
392,-123.8,48.3
393,-123.7,48.3
394,-123.6,48.3
395,-123.5,48.3
396,-123.4,48.3
397,-123.3,48.3
398,-123.2,48.3
399,-123.1,48.3
400,-123.0,48.3
401,-122.9,48.3
402,-122.8,48.3
403,-122.7,48.3
404,-122.6,48.3
405,-122.5,48.3
406,-122.4,48.3
407,-122.3,48.3
408,-122.2,48.3
409,-122.1,48.3
410,-122.0,48.3
411,-121.9,48.3
412,-121.8,48.3
413,-121.7,48.3
414,-121.6,48.3
415,-121.5,48.3
416,-121.4,48.3
417,-121.3,48.3
418,-121.2,48.3
419,-121.1,48.3
420,-124.0,48.4
421,-123.9,48.4
422,-123.8,48.4
423,-123.7,48.4
424,-123.6,48.4
425,-123.5,48.4
426,-123.4,48.4
427,-123.3,48.4
428,-123.2,48.4
429,-123.1,48.4
430,-123.0,48.4
431,-122.9,48.4
432,-122.8,48.4
433,-122.7,48.4
434,-122.6,48.4
435,-122.5,48.4
436,-122.4,48.4
437,-122.3,48.4
438,-122.2,48.4
