eid,aid,mainshock,mag,lon,lat,depth
607,21,SWIF_EQ1,4.74926584163,-121.634757592,47.3118475988,13.9646311601
608,22,SWIF_EQ1,4.70981267964,-122.197563833,47.8806170064,13.5710797096
609,23,SWIF_EQ1,4.67162542686,-123.593297706,48.3861207437,17.4184223725
610,24,SWIF_EQ1,4.8406174366,-122.435532457,47.8598393292,8.5020329714
611,25,SWIF_EQ1,4.96010989564,-123.103618788,48.2066558055,13.2458163919
612,26,SWIF_EQ1,4.70230443757,-122.731450489,48.2180730539,16.4378131014
613,27,SWIF_EQ1,4.60225031415,-122.770992769,47.9095539578,11.8523677812
614,28,SWIF_EQ1,4.98783663903,-121.966996194,47.5802319961,17.290298639
615,29,SWIF_EQ1,4.7529201591,-122.568188476,47.9321818926,6.10041922518
616,30,SWIF_EQ1,5.61250930421,-122.728654155,47.8955631652,15.7423642424
617,31,SWIF_EQ1,4.58011333212,-123.115989455,48.1231554001,19.0877134643
618,32,SWIF_EQ1,5.85991360401,-122.38773662,47.9569811568,9.3101331359
619,33,SWIF_EQ1,4.60958242949,-123.233705279,48.1894058706,9.86138307859
620,34,SWIF_EQ1,4.54338067719,-123.162760227,48.2081762769,5.33679483505
621,35,SWIF_EQ1,4.6761780957,-121.848797687,47.7195793045,14.2638844732
622,36,SWIF_EQ1,4.79150678633,-122.843610284,48.2130931095,12.8392116102
623,37,SWIF_EQ1,4.74833277718,-123.470170863,48.5034841248,4.64553213972
624,38,SWIF_EQ1,4.81287681995,-122.937057452,48.1369843394,16.0353924315
625,39,SWIF_EQ1,4.78347203891,-122.299151181,47.7231887586,17.2685519319
626,40,SWIF_EQ1,5.00704311055,-121.789799812,47.6087050953,18.5139136663
627,41,SWIF_EQ1,4.60885517553,-121.679247701,47.3079938267,12.7317453787
628,42,SWIF_EQ1,4.69313522453,-122.101963027,47.5568324381,11.2412805584
629,43,SWIF_EQ1,4.57200205827,-122.758373793,48.0146916297,18.0181944725
630,44,SWIF_EQ1,4.57073135472,-123.120535556,48.1281455064,10.3791491051
631,45,SWIF_EQ1,5.12241963132,-123.44512255,48.3410630429,14.4870900038
632,46,SWIF_EQ1,4.6665175658,-122.1894139,47.840697612,13.8457961024
633,47,SWIF_EQ1,4.8368930178,-122.616386709,47.873126894,9.9545775971
634,48,SWIF_EQ1,5.07767171123,-122.273543852,47.6253515608,5.39023900106
635,49,SWIF_EQ1,5.69025304677,-123.050892347,48.3648139836,4.34264861873
636,50,SWIF_EQ1,4.65049696026,-123.091922661,48.0767236747,10.8518038486
637,51,SWIF_EQ1,4.57889076419,-122.898052608,48.3225206097,11.6992251972
638,52,SWIF_EQ1,4.64019357594,-121.908749253,47.5613917895,17.162852291
639,53,SWIF_EQ1,5.45130063326,-123.359367977,48.3061093229,10.6305863986
640,54,SWIF_EQ1,4.9690449072,-122.390115822,47.7443244223,8.49855799574
641,55,SWIF_EQ1,5.05646925156,-123.560360141,48.4327708454,11.3935434892
642,56,SWIF_EQ1,4.62778639177,-122.451760202,47.8777099714,7.80784768678
643,57,SWIF_EQ1,4.89568695456,-123.503132149,48.4314526191,5.46176977784
644,58,SWIF_EQ1,5.03291568487,-123.330614695,48.3164316238,5.80868853898
645,59,SWIF_EQ1,4.53304130776,-123.384353116,48.4242396099,9.10647135835
646,60,SWIF_EQ1,4.86477401593,-122.933825647,48.130236325,4.20282268094
647,61,SWIF_EQ1,5.15320762569,-123.006949366,48.08227561,7.5232525869
648,62,SWIF_EQ1,5.66145786768,-121.793459341,47.5734959838,16.6003702549
649,63,SWIF_EQ1,5.70153451516,-123.179165873,48.2975235491,7.75387507888
650,64,SWIF_EQ1,4.52956830182,-123.274836128,48.5574871741,5.77167217663
651,65,SWIF_EQ1,4.84566725548,-122.373855508,47.7720522137,19.1852889599
652,66,SWIF_EQ1,5.33359699998,-122.050485593,47.7681395622,13.9595218616
653,67,SWIF_EQ1,4.67218834395,-123.017130741,48.2217911741,4.96041519097
654,68,SWIF_EQ1,4.56309260066,-122.242289533,47.8756451261,4.99590346392
655,69,SWIF_EQ1,4.62108946014,-121.813875762,47.6933946048,13.7939540112
656,70,SWIF_EQ1,5.43629611598,-122.899972666,48.1540844193,12.642060833
657,71,SWIF_EQ1,4.74784120693,-122.477169461,47.9329076975,5.09399635829
658,72,SWIF_EQ1,5.35236349778,-123.308651142,48.4082181959,7.58904759957
659,73,SWIF_EQ1,5.24360792919,-123.545968433,48.6204009849,18.8646866318
660,74,SWIF_EQ1,4.74252745633,-121.590259083,47.2223240589,13.1521729677
661,75,SWIF_EQ1,4.56561729635,-122.858520791,48.3304146077,11.0452063704
662,76,SWIF_EQ1,4.54938301468,-123.160328668,48.1572453821,8.00248659073
663,77,SWIF_EQ1,4.70917203705,-121.595362188,47.2922785507,6.13916867683
664,78,SWIF_EQ1,4.60681350941,-121.956544278,47.7204737937,10.4421069458
665,79,SWIF_EQ1,4.71816544291,-122.354153719,47.843016396,18.7578649493
666,80,SWIF_EQ1,4.67920610897,-122.252823632,47.5771239815,4.77938233084
667,81,SWIF_EQ1,4.6669557498,-122.126511672,47.6433841947,19.8556610551
668,82,SWIF_EQ1,4.75453824103,-121.87248591,47.6842865787,7.32500352323
669,83,SWIF_EQ1,4.8390204072,-123.44118974,48.4702606619,10.5402777664
670,84,SWIF_EQ1,4.75754254207,-122.74762895,48.0725126238,4.72082093065
671,85,SWIF_EQ1,5.51887882934,-123.104888817,48.1523298652,13.3565152497
672,86,SWIF_EQ1,5.75514874613,-123.552822798,48.3732769669,11.7368842464
673,87,SWIF_EQ1,5.46440058187,-122.649857318,48.1489837764,14.6673125558
674,88,SWIF_EQ1,5.99482388248,-122.240041306,47.8366975086,12.6828500367
675,89,SWIF_EQ1,4.68503625714,-123.212809581,48.4016894051,10.3708445544
676,90,SWIF_EQ1,5.38294226172,-123.15256207,48.0853185096,15.804107165
677,91,SWIF_EQ1,4.52105268601,-122.258088676,47.7530734083,4.40033804459
678,92,SWIF_EQ1,5.89477340981,-122.47644802,47.7667421805,12.656464334
679,93,SWIF_EQ1,4.50259070044,-121.750139253,47.5044449105,5.82201926126
680,94,SWIF_EQ1,5.4490263575,-121.977790622,47.5258842723,10.9761333294
681,95,SWIF_EQ1,5.64189103545,-121.510094505,47.4137638758,16.6580050697
682,96,SWIF_EQ1,4.53327415367,-122.441415547,47.7390708852,6.27937194017
683,97,SWIF_EQ1,4.86408977191,-122.097740389,47.6992671284,18.9729655804
684,98,SWIF_EQ1,4.71133053644,-121.868787753,47.4322212711,18.2160750783
685,99,SWIF_EQ1,4.69390539565,-121.752688543,47.5703341366,10.6384811339
686,100,SWIF_EQ1,5.14954706941,-122.121371504,47.6215732791,4.09559745161
687,101,SWIF_EQ1,4.53640506805,-122.529243245,47.9706575651,16.6359172268
688,102,SWIF_EQ1,4.63231420508,-122.944272758,48.3425900151,18.0943328546
689,103,SWIF_EQ1,5.28234435868,-121.733134794,47.4993342938,6.79580947769
690,104,SWIF_EQ1,4.67708608979,-121.959198173,47.5804823811,18.6590753411
691,105,SWIF_EQ1,4.65401288329,-121.730304129,47.5926306139,18.6255564367
692,106,SWIF_EQ1,4.79513010766,-123.253841309,48.4651344597,11.5406536165
693,107,SWIF_EQ1,4.85541013254,-122.968122066,48.2000747816,16.7685569728
694,108,SWIF_EQ1,5.11112163469,-122.68469721,48.084136798,11.1191676524
695,109,SWIF_EQ1,5.50179390029,-121.807194643,47.5327546459,13.0247402547
696,110,SWIF_EQ1,4.55949824274,-121.724058779,47.4753538607,9.11742415696
697,111,SWIF_EQ1,4.6474036749,-122.947641621,48.305421297,6.55150952513
698,112,SWIF_EQ1,4.63499745249,-122.049201908,47.7721521395,15.944585341
699,113,SWIF_EQ1,4.50899538929,-123.527434416,48.3760815795,4.02228551231
700,114,SWIF_EQ1,4.83855704583,-122.672307285,48.1409306952,13.2728430344
701,115,SWIF_EQ1,4.87528814093,-122.634376869,47.9315187977,17.8349764221
702,116,SWIF_EQ1,4.67168950771,-121.944328431,47.6228019587,7.54043658842
703,117,SWIF_EQ1,4.60249306403,-121.862570129,47.3708032299,9.32639130877
704,118,SWIF_EQ1,5.67318039471,-122.81702585,48.2496654792,13.3997736458
705,119,SWIF_EQ1,4.50374308982,-122.583187533,47.8433684405,7.9499239445
706,120,SWIF_EQ1,4.98175975243,-122.220301446,47.7572177744,17.5597897173
707,121,SWIF_EQ1,4.74738089151,-122.796418453,48.2916031567,9.8656506738
708,122,SWIF_EQ1,4.61277477729,-121.375974405,47.3413755932,13.3058195171
709,123,SWIF_EQ1,4.51614576026,-121.733852624,47.5018142442,7.61793836159
710,124,SWIF_EQ1,4.86510874687,-122.966727585,48.256332554,4.66218139186
711,125,SWIF_EQ1,4.53808367179,-122.499538275,47.9696902269,6.77920425622
712,126,SWIF_EQ1,4.58073641529,-123.268228057,48.2130270389,4.73918300174
713,127,SWIF_EQ1,6.13146931155,-122.484046766,47.961276565,11.4976623938
714,128,SWIF_EQ1,5.80040565934,-122.120424377,47.726660132,13.3861982547
715,129,SWIF_EQ1,4.56267009385,-123.494838447,48.3866924641,4.71480332297
716,130,SWIF_EQ1,4.75104889102,-121.85043131,47.4246803249,5.44771554461
717,131,SWIF_EQ1,5.03379840791,-122.235774875,47.9083324756,11.768400429
718,132,SWIF_EQ1,4.53281231078,-121.464731417,47.2256718184,16.7868789152
719,133,SWIF_EQ1,4.72899856782,-123.608614973,48.5542451902,14.0481468627
720,134,SWIF_EQ1,4.54620594889,-121.738247624,47.6026921189,5.67536352166
721,135,SWIF_EQ1,4.7319543925,-121.847729143,47.6236282006,18.2006763815
722,136,SWIF_EQ1,5.19526461706,-123.235992823,48.4975382748,18.6792037566
723,137,SWIF_EQ1,4.65424595251,-122.892718453,48.1968912678,9.19930924559
724,138,SWIF_EQ1,4.62194872495,-121.678025014,47.5259266571,13.8562846701
725,139,SWIF_EQ1,5.15712417537,-122.480917227,47.9514247102,11.877234403
726,140,SWIF_EQ1,4.76389003719,-122.805918701,48.0628028184,19.0723802981
727,141,SWIF_EQ1,4.63652390349,-121.784514953,47.4073296083,12.1399765272
728,142,SWIF_EQ1,4.50582841569,-123.442424591,48.4145564311,19.3594530194
729,143,SWIF_EQ1,5.11374053679,-122.668946649,47.9468430005,7.18948080848
730,144,SWIF_EQ1,5.10504101451,-122.309848974,47.6732483117,9.52858812313
731,145,SWIF_EQ1,4.83868758832,-122.409366847,47.729205699,16.5015238415
732,146,SWIF_EQ1,4.95566873144,-123.186297191,48.1800985217,16.5377717695
733,147,SWIF_EQ1,4.61216257047,-122.317803603,47.9385548109,15.7149323833
734,148,SWIF_EQ1,4.65473990424,-122.019028359,47.7299900621,17.7537834346
735,149,SWIF_EQ1,4.68505240512,-122.363718465,47.8368972653,15.2407387671
736,150,SWIF_EQ1,4.55125752592,-122.101005102,47.7382278654,14.1773623116
737,151,SWIF_EQ1,4.74643374597,-123.008861665,48.3426332447,11.3428002092
738,152,SWIF_EQ1,5.14894798783,-121.774505081,47.5715893556,11.4734038933
739,153,SWIF_EQ1,5.38019709806,-122.803333009,47.9150944722,10.4985838913
740,154,SWIF_EQ1,4.7355231633,-121.384723342,47.3154036537,13.9233887953
741,155,SWIF_EQ1,4.54832239575,-123.605609381,48.5768188326,10.5066228677
742,156,SWIF_EQ1,5.04985625621,-122.681259741,48.2237756468,6.35990902539
743,157,SWIF_EQ1,4.50568726016,-123.326809047,48.3071758929,5.70447385934
744,158,SWIF_EQ1,5.00334173321,-122.404847877,47.8951839363,18.7915564039
745,159,SWIF_EQ1,5.10611530382,-123.031275415,48.3625784651,4.39582252061
746,160,SWIF_EQ1,4.61129201731,-122.152868731,47.5427419446,5.68747618889
747,161,SWIF_EQ1,4.68487114001,-121.828025479,47.4170526709,11.1248779943
748,162,SWIF_EQ1,5.49967143461,-123.266738379,48.2708287828,8.20682027047
749,163,SWIF_EQ1,5.11100850544,-123.42320524,48.2832449891,10.4935824064
750,164,SWIF_EQ1,4.59199872368,-121.734435072,47.5022456275,5.8791581055
751,165,SWIF_EQ1,4.8880064432,-122.93500533,48.0849775852,6.09451098956
752,166,SWIF_EQ1,4.62546103467,-122.625817627,48.099767101,16.8105265396
753,167,SWIF_EQ1,4.69773414893,-123.237789831,48.2650553332,16.1457399056
754,168,SWIF_EQ1,4.71839925868,-122.587600336,48.157904223,5.66804585159
755,169,SWIF_EQ1,4.70616407813,-123.060986447,48.3736889162,14.6846466384
756,170,SWIF_EQ1,4.59754768197,-122.160501624,47.7477510778,13.7489811737
757,171,SWIF_EQ1,5.05164656781,-122.416595508,48.0618760699,15.4138035629
758,172,SWIF_EQ1,5.20270507482,-121.910749859,47.5860634706,11.591182473
759,173,SWIF_EQ1,4.91739915566,-122.989316494,48.1898290082,8.31978924054
760,174,SWIF_EQ1,4.61703467372,-122.578494412,47.9158891082,14.6188667097
761,175,SWIF_EQ1,5.23145889101,-122.995577062,48.3429049269,9.94171882437
762,176,SWIF_EQ1,5.13466470795,-121.586809244,47.497459155,7.50324641619
763,177,SWIF_EQ1,5.04799022668,-122.538640618,47.8959467569,10.5380642195
764,178,SWIF_EQ1,4.78461310453,-123.32389597,48.3280856801,16.2123173696
765,0,SWIF_EQ2,7.323320192661912,-122.549897867,47.9567002424,10.3923048308
766,1,SWIF_EQ2,5.43478763762,-122.126658822,47.6838614584,17.5424653507
767,2,SWIF_EQ2,4.53883494913,-121.452485043,47.3829280425,14.440014423
768,3,SWIF_EQ2,5.6486928365,-121.807403779,47.6260046838,11.1331349116
769,4,SWIF_EQ2,4.56074514603,-122.170010791,47.8811347539,11.0175755776
770,5,SWIF_EQ2,5.09186974019,-122.26459273,47.9663177166,11.4568571897
771,6,SWIF_EQ2,4.82456712153,-122.468968977,48.0499772765,8.97652972482
772,7,SWIF_EQ2,4.77057021096,-123.27660803,48.2812485971,18.043432282
773,8,SWIF_EQ2,4.69430569085,-122.852463376,48.1905279709,13.0859060992
774,9,SWIF_EQ2,4.64578198665,-122.635153582,48.1799996867,11.7431994164
775,10,SWIF_EQ2,4.85038224429,-121.642895325,47.4186228358,11.4412256505
776,11,SWIF_EQ2,4.89592943912,-122.730513028,48.0469613059,18.9732234704
777,12,SWIF_EQ2,4.69964217604,-122.331772914,47.857230767,15.5785908515
778,13,SWIF_EQ2,5.19185637654,-121.584948289,47.527662166,6.31703287547
779,14,SWIF_EQ2,4.52726263806,-122.577822855,47.8765365272,10.9915227191
780,15,SWIF_EQ2,5.12601475929,-123.163801185,48.2366827275,8.61395536663
781,16,SWIF_EQ2,4.90730364058,-122.791938172,48.1366674214,19.7898985237
782,17,SWIF_EQ2,5.69752703812,-122.800440782,48.146832177,10.646331301
783,18,SWIF_EQ2,5.16692980509,-121.973341481,47.7459906108,5.08592164848
784,19,SWIF_EQ2,4.56815159329,-123.083251717,48.1674895789,10.5793920234
785,20,SWIF_EQ2,5.79150452785,-122.061998193,47.6325817039,9.14160448969
786,21,SWIF_EQ2,4.60201532023,-121.624188291,47.5566429542,13.5933223533
787,22,SWIF_EQ2,4.70628002514,-122.888865273,48.1985207597,7.61725080366
788,23,SWIF_EQ2,4.70201445546,-123.447991409,48.3277096413,4.57557839519
789,24,SWIF_EQ2,4.5443988299,-122.220775713,47.7831145568,5.53408600254
790,25,SWIF_EQ2,4.7622499106,-122.818144097,48.1780117089,8.53036143255
791,26,SWIF_EQ2,4.82861557703,-122.511832587,47.879289718,9.57316210453
792,27,SWIF_EQ2,4.72575447151,-122.161997753,47.841576879,17.3512086407
793,28,SWIF_EQ2,5.12759796547,-122.767791898,48.0731450979,8.32111494423
794,29,SWIF_EQ2,4.83257776966,-121.732456646,47.4099806808,4.50388885562
795,30,SWIF_EQ2,4.7076713457,-122.875097223,48.0147423374,16.4917357312
796,31,SWIF_EQ2,4.64653707041,-123.04183496,48.1660737275,17.9026811214
797,32,SWIF_EQ2,4.90365900045,-121.703516296,47.5030420223,11.8768997984
798,33,SWIF_EQ2,5.11982151389,-123.415925091,48.3506581851,8.5588356921
799,34,SWIF_EQ2,4.51630986841,-123.465808013,48.3388040977,16.3542380819
800,35,SWIF_EQ2,4.67279426224,-121.656625445,47.4387619741,4.14237450691
801,36,SWIF_EQ2,5.33035996301,-123.04909983,48.4475743078,18.7844516657
802,37,SWIF_EQ2,5.99753893539,-123.420851992,48.3176706306,17.848506318
803,38,SWIF_EQ2,4.52863357858,-122.377013208,47.9797067697,12.7173313593
804,39,SWIF_EQ2,5.33054541215,-123.40487105,48.5780771315,8.44129900656
805,40,SWIF_EQ2,4.64291294624,-122.221582154,47.8387299786,4.52551812398
806,41,SWIF_EQ2,5.28581175075,-122.623385776,48.045232041,19.9971800031
807,42,SWIF_EQ2,4.89058345665,-122.312854104,47.7064819248,16.1931795686
808,43,SWIF_EQ2,5.31171818936,-123.008181551,48.262383526,9.41935801293
809,44,SWIF_EQ2,5.56609623327,-121.593238779,47.5517011799,4.30835154622
810,45,SWIF_EQ2,4.94155429365,-123.107484392,48.224521782,14.2286676554
811,46,SWIF_EQ2,4.95425178386,-122.285032294,47.7365899231,19.790464092
812,47,SWIF_EQ2,5.15205820496,-121.725515688,47.3534262923,15.3131633381
813,48,SWIF_EQ2,4.95426838687,-122.748017445,48.1098625172,5.33943053712
814,49,SWIF_EQ2,4.94703201521,-123.189370426,48.4662538289,10.4364539548
815,50,SWIF_EQ2,5.13373000521,-123.459645948,48.4546833426,5.74693540364
816,51,SWIF_EQ2,5.851985965,-121.472114408,47.4572658006,18.5945687936
817,52,SWIF_EQ2,4.84821029343,-121.825033886,47.7182724752,9.28663153524
818,53,SWIF_EQ2,4.8263959193,-121.770836841,47.3928411568,15.7340244695
819,54,SWIF_EQ2,4.65450114541,-122.073902322,47.7156272389,5.35504572815
820,55,SWIF_EQ2,4.59714217219,-122.916288394,48.15783486,6.05463513273
821,56,SWIF_EQ2,4.81937653404,-123.409869625,48.385334585,14.8718025928
822,57,SWIF_EQ2,5.25659666999,-121.647899934,47.4633610173,17.4956791738
823,58,SWIF_EQ2,4.6596899297,-122.457146236,48.0595605873,7.2231993013
824,59,SWIF_EQ2,4.85722691777,-122.717517538,48.1467307728,10.693395936
825,60,SWIF_EQ2,4.64839939822,-122.286836604,47.9176103371,13.9106725553
826,61,SWIF_EQ2,4.85421525377,-123.521062203,48.3314106115,16.7404214282
827,62,SWIF_EQ2,5.48334221703,-123.050457132,48.1538378705,14.0511457661
828,63,SWIF_EQ2,4.81806946691,-122.222053925,47.7841835112,5.52681473028
829,64,SWIF_EQ2,4.5540725327,-123.286157635,48.5273413891,12.6851092533
830,65,SWIF_EQ2,5.24756336739,-123.241945158,48.4893060165,18.1537069036
831,66,SWIF_EQ2,5.14412345849,-122.610658065,47.8754893835,17.8883795364
832,67,SWIF_EQ2,5.11225637028,-122.382633961,47.7040042767,13.360249724
833,68,SWIF_EQ2,6.04726387228,-123.119938738,48.4529448247,19.9311393083
834,69,SWIF_EQ2,4.72218608219,-123.669852163,48.4505003284,5.68197955815
835,70,SWIF_EQ2,5.05213073008,-121.559459416,47.4181810646,11.6575257183
836,71,SWIF_EQ2,4.66905535656,-123.516677333,48.6130962474,16.4019782296
837,72,SWIF_EQ2,4.5821748037,-123.710515507,48.7541323988,6.25660988983
838,73,SWIF_EQ2,4.67250091724,-123.027363403,48.1292105164,19.5639961837
839,74,SWIF_EQ2,4.5284137098,-123.163763913,48.3202871403,9.66474472294
840,75,SWIF_EQ2,5.15861376421,-122.471338188,47.7881444858,9.60223606366
841,76,SWIF_EQ2,6.04006738174,-121.648293135,47.5290677343,7.41110881826
842,77,SWIF_EQ2,4.58284342096,-122.643089075,47.9423199715,8.60827942507
843,78,SWIF_EQ2,5.82798387323,-121.841440975,47.6787777644,13.2414224012
844,79,SWIF_EQ2,4.96854733379,-121.599402441,47.5409487471,10.8696686248
845,80,SWIF_EQ2,4.53464453851,-123.142783898,48.4286686573,7.09405085323
846,81,SWIF_EQ2,4.94994049031,-122.660979491,47.905964161,16.9462390451
847,82,SWIF_EQ2,4.90223060742,-122.270660847,47.7340392816,4.99582891398
848,83,SWIF_EQ2,4.54657490402,-122.841827043,48.2477233331,17.354443912
849,84,SWIF_EQ2,5.04184841907,-121.980600055,47.6676746704,8.39901959437
850,85,SWIF_EQ2,4.6510777361,-122.160831621,47.6296215258,11.9344533295
851,86,SWIF_EQ2,4.67705924106,-122.670236305,48.1075514629,10.0970326174
852,87,SWIF_EQ2,4.59919071422,-123.520277711,48.3643991753,13.1296338142
853,88,SWIF_EQ2,4.90245049893,-123.821165236,48.5336947077,16.7358399222
854,89,SWIF_EQ2,5.50117509743,-122.863440911,48.1168501971,19.8291166956
855,90,SWIF_EQ2,5.1013345987,-123.458062028,48.4239233335,8.89694633046
856,91,SWIF_EQ2,4.57341716321,-121.969611324,47.5574209307,12.8608705978
857,92,SWIF_EQ2,4.53146460619,-122.859892203,48.2263148131,11.4561207804
858,93,SWIF_EQ2,4.6860058884,-122.134964358,47.7661541291,19.982850549
859,94,SWIF_EQ2,5.38914415252,-122.802444563,48.2342789773,16.942618088
860,95,SWIF_EQ2,4.97324552468,-122.005959805,47.4900486012,10.3533417373
861,96,SWIF_EQ2,4.51952517928,-121.795526497,47.4273796448,11.6300648897
862,97,SWIF_EQ2,4.74086768178,-121.698677002,47.6161848773,7.93530551083
863,98,SWIF_EQ2,5.13756089847,-122.599079671,47.9659463367,16.083957116
864,99,SWIF_EQ2,5.62742551484,-123.373931035,48.4864891754,17.5233885821
865,100,SWIF_EQ2,5.20373059007,-122.929319072,48.0583057175,19.439789178
866,101,SWIF_EQ2,4.73602815832,-122.678548659,48.0907293794,13.0532623491
867,102,SWIF_EQ2,4.68889250049,-121.626668217,47.3562032845,14.7309280358
868,103,SWIF_EQ2,4.86010652212,-122.30781539,47.9392858714,11.1369413067
869,104,SWIF_EQ2,4.52184992901,-122.246104075,47.7566746951,13.7460561654
870,105,SWIF_EQ2,5.68042260844,-121.86721233,47.6348473902,9.57998448384
871,106,SWIF_EQ2,5.05141576831,-122.301457371,47.9358477249,15.8030258643
872,107,SWIF_EQ2,4.95114900289,-122.358259845,47.7991109778,4.36320585207
873,108,SWIF_EQ2,4.822989405,-123.163073142,48.255069224,4.45530959507
874,109,SWIF_EQ2,4.70895189547,-123.604387478,48.3707487331,15.457934243
875,110,SWIF_EQ2,4.65021380718,-122.10054031,47.6288741508,18.89092485
876,111,SWIF_EQ2,5.18333466494,-121.801267679,47.5103602559,14.115982951
877,112,SWIF_EQ2,5.06561447087,-122.857447956,47.9902476486,15.6244527841
878,113,SWIF_EQ2,4.60329516976,-122.52653566,47.8216064008,17.1829486595
879,114,SWIF_EQ2,4.51658102581,-123.001826774,48.1975470219,9.78678823142
880,115,SWIF_EQ2,4.94072774714,-122.666976439,48.0198814222,5.72981852095
881,116,SWIF_EQ2,4.50379438422,-123.313877841,48.2410590678,18.929476596
882,117,SWIF_EQ2,4.70900945035,-122.004393342,47.5917829973,19.01712904
883,118,SWIF_EQ2,4.80974135892,-122.627834378,47.9204570535,11.0694488892
884,119,SWIF_EQ2,4.88584046085,-122.334092753,47.9756480954,7.47471451191
885,120,SWIF_EQ2,5.02775282351,-123.605549639,48.4745365847,18.2776701243
886,121,SWIF_EQ2,4.8015330016,-122.204527518,47.8445960041,15.3348271534
887,122,SWIF_EQ2,5.47370430661,-123.112177234,48.4161116976,4.13165360875
888,123,SWIF_EQ2,5.21601695188,-122.910862182,48.0368173224,5.72351522335
889,124,SWIF_EQ2,5.2178740177,-122.803433522,48.0300944436,19.7311942843
890,125,SWIF_EQ2,4.57695185176,-122.640801591,48.0447769514,4.61005086093
891,126,SWIF_EQ2,4.89323801318,-123.142565742,48.3226368149,8.52088016582
892,127,SWIF_EQ2,5.2042098823,-121.710415642,47.5763323666,12.7759415153
893,128,SWIF_EQ2,4.50244874801,-122.569281817,48.1646716689,6.94968985929
894,129,SWIF_EQ2,4.80719809299,-122.25084617,47.840211174,7.71286538181
895,130,SWIF_EQ2,4.70052235052,-122.194205391,47.878252992,9.64747978499
896,131,SWIF_EQ2,4.83057551655,-122.282828479,47.8312983405,8.31286829317
897,132,SWIF_EQ2,5.41835969866,-122.504119345,47.8067881017,16.8536996467
898,133,SWIF_EQ2,4.57097710777,-121.742453209,47.6207736365,12.0043915743
899,134,SWIF_EQ2,5.54628389348,-121.757940288,47.6352099699,8.45792236124
900,135,SWIF_EQ2,5.35992094353,-122.844087383,47.9847476313,9.00953653592
901,136,SWIF_EQ2,4.78899422309,-122.30896385,47.7233219017,4.63783935341
902,137,SWIF_EQ2,4.68802760481,-123.279195233,48.5279829349,4.79027321889
903,138,SWIF_EQ2,5.63664481033,-123.30172313,48.5310257678,15.4865210617
904,139,SWIF_EQ2,4.7920205795,-122.64757976,47.942549217,5.80657339314
905,140,SWIF_EQ2,6.03702301928,-121.680001035,47.4943772267,11.6127483949
906,141,SWIF_EQ2,5.46432927227,-122.271825768,47.7091806283,17.4778502857
907,142,SWIF_EQ2,4.81149462411,-122.139113873,47.7536295771,9.89525609164
908,143,SWIF_EQ2,4.944976165,-123.42814586,48.2888686555,9.53203563217
909,144,SWIF_EQ2,4.60581051256,-122.711356669,47.975866228,17.9687724126
910,145,SWIF_EQ2,4.92720782749,-122.659063607,48.1787733209,17.8376063464
911,146,SWIF_EQ2,4.99535712217,-121.875326874,47.6259378501,18.0821888234
912,147,SWIF_EQ2,4.68450010813,-123.357212423,48.3931434777,13.1506233621
913,148,SWIF_EQ2,4.66803954689,-122.362439094,47.9784709604,19.2368683772
914,149,SWIF_EQ2,4.71997599037,-121.548135219,47.5764562264,17.1034231651
915,150,SWIF_EQ2,4.66185569722,-121.618611881,47.554844364,10.6501508312
916,151,SWIF_EQ2,4.77832048492,-121.797286807,47.504646744,14.072882271
917,152,SWIF_EQ2,4.63830420508,-122.873037772,48.0921134763,5.94862532413
918,153,SWIF_EQ2,4.53976494862,-121.543757808,47.5069369774,12.8213149752
919,154,SWIF_EQ2,4.63633926181,-121.925360526,47.5266383508,8.21038533687
920,155,SWIF_EQ2,5.29463418639,-121.825788221,47.4856818227,8.53675562418
921,156,SWIF_EQ2,4.6106263331,-121.783028963,47.3518714188,6.01149172685
922,157,SWIF_EQ2,4.75586449052,-121.752756608,47.3611172188,9.73118757718
923,158,SWIF_EQ2,4.6702693432,-123.24845632,48.203473781,11.7022452848
924,159,SWIF_EQ2,5.03026751742,-123.4803401,48.3196645733,13.605671059
925,160,SWIF_EQ2,4.55066510924,-122.101883914,47.7176963951,8.87790938031
926,161,SWIF_EQ2,4.53497379138,-122.40085702,47.874631223,16.675971749
927,162,SWIF_EQ2,4.53324044309,-122.881618057,48.2303334713,12.3353593857
928,163,SWIF_EQ2,6.07480519719,-122.135307408,47.7110937603,14.2088337433
929,164,SWIF_EQ2,4.5348835635,-123.364484137,48.548461789,8.45029774366
930,165,SWIF_EQ2,4.615208075,-123.551140258,48.4613280378,17.0261740642
931,166,SWIF_EQ2,5.14468995658,-122.75164032,48.2494789022,13.9883912091
932,167,SWIF_EQ2,4.63283524627,-123.158518552,48.404285616,17.7975799912
933,168,SWIF_EQ2,5.90709092898,-121.977805855,47.7313492241,6.55922526301
934,169,SWIF_EQ2,4.52361687167,-121.742530283,47.3284648346,10.0906122709
935,170,SWIF_EQ2,4.76434750661,-122.086992504,47.8163673415,5.80825894492
936,171,SWIF_EQ2,4.85146541923,-122.301245789,47.6720237061,7.44843697447
937,172,SWIF_EQ2,4.83959751086,-123.664026477,48.722991211,10.3127600718
938,173,SWIF_EQ2,4.58964714249,-122.563587593,47.906725654,18.3133105225
939,174,SWIF_EQ2,4.54223893197,-121.804500612,47.5878370754,12.9126507052
940,175,SWIF_EQ2,5.86504663873,-122.14774967,47.7922960842,9.28605329143
